gene,total,detected,mean,detection_rate,n_cells,first_decile_library,last_decile_library
DNM1,12710.0,10703,0.28244444444444444,0.23784444444444444,45000,14743.567777777778,14897.587333333333
GOLGA2,33373.0,22286,0.7416222222222222,0.49524444444444443,45000,14743.567777777778,14897.587333333333
SWI5,56068.0,30118,1.2459555555555555,0.6692888888888889,45000,14743.567777777778,14897.587333333333
TRUB2,43444.0,25585,0.9654222222222222,0.5685555555555556,45000,14743.567777777778,14897.587333333333
RP11-339B21.13,430.0,426,0.009555555555555555,0.009466666666666667,45000,14743.567777777778,14897.587333333333
COQ4,68843.0,32844,1.5298444444444443,0.7298666666666667,45000,14743.567777777778,14897.587333333333
SLC27A4,6173.0,5629,0.1371777777777778,0.1250888888888889,45000,14743.567777777778,14897.587333333333
URM1,54060.0,29311,1.2013333333333334,0.6513555555555556,45000,14743.567777777778,14897.587333333333
RP11-339B21.11,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
MIR219A2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CERCAM,18970.0,14697,0.42155555555555557,0.3266,45000,14743.567777777778,14897.587333333333
ODF2,11631.0,9815,0.2584666666666667,0.21811111111111112,45000,14743.567777777778,14897.587333333333
ODF2-AS1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
GLE1,7546.0,6839,0.1676888888888889,0.15197777777777777,45000,14743.567777777778,14897.587333333333
RP11-216B9.6,132.0,131,0.0029333333333333334,0.0029111111111111113,45000,14743.567777777778,14897.587333333333
SPTAN1,9135.0,7976,0.203,0.17724444444444445,45000,14743.567777777778,14897.587333333333
RP11-216B9.9,11.0,11,0.00024444444444444443,0.00024444444444444443,45000,14743.567777777778,14897.587333333333
WDR34,68792.0,31381,1.5287111111111111,0.6973555555555555,45000,14743.567777777778,14897.587333333333
HMGA1P4,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
SET,669459.0,44734,14.876866666666666,0.9940888888888889,45000,14743.567777777778,14897.587333333333
PKN3,12007.0,10029,0.26682222222222224,0.22286666666666666,45000,14743.567777777778,14897.587333333333
ZDHHC12,51679.0,28528,1.1484222222222222,0.6339555555555556,45000,14743.567777777778,14897.587333333333
RP11-545E17.3,11705.0,10044,0.2601111111111111,0.2232,45000,14743.567777777778,14897.587333333333
ZER1,2804.0,2681,0.06231111111111111,0.05957777777777778,45000,14743.567777777778,14897.587333333333
TBC1D13,10227.0,8904,0.22726666666666667,0.19786666666666666,45000,14743.567777777778,14897.587333333333
ENDOG,63204.0,30240,1.4045333333333334,0.672,45000,14743.567777777778,14897.587333333333
C9orf114,13198.0,11005,0.2932888888888889,0.24455555555555555,45000,14743.567777777778,14897.587333333333
CCBL1,3971.0,3754,0.08824444444444444,0.08342222222222222,45000,14743.567777777778,14897.587333333333
LRRC8A,9448.0,8317,0.20995555555555556,0.18482222222222222,45000,14743.567777777778,14897.587333333333
PHYHD1,6836.0,6210,0.1519111111111111,0.138,45000,14743.567777777778,14897.587333333333
RP11-101E3.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
DOLK,5206.0,4837,0.11568888888888888,0.10748888888888888,45000,14743.567777777778,14897.587333333333
NUP188,17577.0,13928,0.3906,0.3095111111111111,45000,14743.567777777778,14897.587333333333
RP11-167N5.5,165.0,164,0.0036666666666666666,0.0036444444444444445,45000,14743.567777777778,14897.587333333333
SH3GLB2,12123.0,10282,0.2694,0.22848888888888888,45000,14743.567777777778,14897.587333333333
FAM73B,8459.0,7513,0.18797777777777777,0.16695555555555555,45000,14743.567777777778,14897.587333333333
DOLPP1,9098.0,8073,0.2021777777777778,0.1794,45000,14743.567777777778,14897.587333333333
CRAT,3604.0,3399,0.08008888888888889,0.07553333333333333,45000,14743.567777777778,14897.587333333333
RP11-247A12.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PPP2R4,28640.0,20203,0.6364444444444445,0.44895555555555555,45000,14743.567777777778,14897.587333333333
RP11-247A12.7,22.0,22,0.0004888888888888889,0.0004888888888888889,45000,14743.567777777778,14897.587333333333
IER5L,2407.0,2132,0.05348888888888889,0.047377777777777776,45000,14743.567777777778,14897.587333333333
RP11-247A12.8,14.0,14,0.0003111111111111111,0.0003111111111111111,45000,14743.567777777778,14897.587333333333
RP11-247A12.2,143.0,142,0.0031777777777777776,0.0031555555555555555,45000,14743.567777777778,14897.587333333333
RP11-344B5.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-344B5.3,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-344B5.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
C9orf106,104.0,104,0.002311111111111111,0.002311111111111111,45000,14743.567777777778,14897.587333333333
RP11-65J3.15,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LINC01503,610.0,603,0.013555555555555555,0.0134,45000,14743.567777777778,14897.587333333333
RP11-65J3.3,21.0,20,0.00046666666666666666,0.00044444444444444447,45000,14743.567777777778,14897.587333333333
RP11-65J3.2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-65J3.14,12.0,12,0.0002666666666666667,0.0002666666666666667,45000,14743.567777777778,14897.587333333333
RP11-492E3.51,8.0,8,0.00017777777777777779,0.00017777777777777779,45000,14743.567777777778,14897.587333333333
RP11-492E3.2,164.0,157,0.0036444444444444445,0.003488888888888889,45000,14743.567777777778,14897.587333333333
NTMT1,80899.0,33575,1.7977555555555556,0.7461111111111111,45000,14743.567777777778,14897.587333333333
C9orf50,18.0,18,0.0004,0.0004,45000,14743.567777777778,14897.587333333333
ASB6,4985.0,4665,0.11077777777777778,0.10366666666666667,45000,14743.567777777778,14897.587333333333
RP11-483H20.4,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
PRRX2,389.0,384,0.008644444444444444,0.008533333333333334,45000,14743.567777777778,14897.587333333333
PRRX2-AS1,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
PTGES,157.0,153,0.003488888888888889,0.0034,45000,14743.567777777778,14897.587333333333
TOR1B,4806.0,4498,0.1068,0.09995555555555556,45000,14743.567777777778,14897.587333333333
TOR1A,31900.0,21511,0.7088888888888889,0.47802222222222224,45000,14743.567777777778,14897.587333333333
C9orf78,150655.0,41274,3.347888888888889,0.9172,45000,14743.567777777778,14897.587333333333
USP20,60006.0,30166,1.3334666666666666,0.6703555555555556,45000,14743.567777777778,14897.587333333333
FNBP1,17447.0,13881,0.3877111111111111,0.30846666666666667,45000,14743.567777777778,14897.587333333333
RP11-409K20.6,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-138E2.1,49.0,49,0.0010888888888888888,0.0010888888888888888,45000,14743.567777777778,14897.587333333333
GPR107,6624.0,6034,0.1472,0.1340888888888889,45000,14743.567777777778,14897.587333333333
RP11-88G17.6,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
NCS1,3002.0,2853,0.06671111111111111,0.0634,45000,14743.567777777778,14897.587333333333
HMCN2,23.0,23,0.0005111111111111112,0.0005111111111111112,45000,14743.567777777778,14897.587333333333
ASS1,1197.0,1094,0.0266,0.02431111111111111,45000,14743.567777777778,14897.587333333333
FUBP3,15478.0,12714,0.34395555555555557,0.28253333333333336,45000,14743.567777777778,14897.587333333333
PRDM12,203.0,202,0.004511111111111111,0.004488888888888889,45000,14743.567777777778,14897.587333333333
EXOSC2,19090.0,14626,0.4242222222222222,0.3250222222222222,45000,14743.567777777778,14897.587333333333
ABL1,30957.0,20821,0.6879333333333333,0.46268888888888887,45000,14743.567777777778,14897.587333333333
QRFP,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
FIBCD1,1165.0,1107,0.02588888888888889,0.0246,45000,14743.567777777778,14897.587333333333
RP11-83J21.3,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
LAMC3,5.0,5,0.00011111111111111112,0.00011111111111111112,45000,14743.567777777778,14897.587333333333
AIF1L,1459.0,1376,0.03242222222222222,0.030577777777777777,45000,14743.567777777778,14897.587333333333
NUP214,79608.0,35064,1.7690666666666666,0.7792,45000,14743.567777777778,14897.587333333333
RP11-544A12.4,209.0,209,0.004644444444444444,0.004644444444444444,45000,14743.567777777778,14897.587333333333
RP11-544A12.8,46900.0,27369,1.0422222222222222,0.6082,45000,14743.567777777778,14897.587333333333
FAM78A,20976.0,15881,0.46613333333333334,0.3529111111111111,45000,14743.567777777778,14897.587333333333
PLPP7,1681.0,1627,0.03735555555555556,0.03615555555555556,45000,14743.567777777778,14897.587333333333
PRRC2B,26396.0,19045,0.5865777777777778,0.4232222222222222,45000,14743.567777777778,14897.587333333333
RP11-334J6.7,192.0,192,0.004266666666666667,0.004266666666666667,45000,14743.567777777778,14897.587333333333
POMT1,4649.0,4364,0.10331111111111112,0.09697777777777777,45000,14743.567777777778,14897.587333333333
RP11-334J6.6,25.0,25,0.0005555555555555556,0.0005555555555555556,45000,14743.567777777778,14897.587333333333
UCK1,10644.0,9221,0.23653333333333335,0.2049111111111111,45000,14743.567777777778,14897.587333333333
RAPGEF1,8372.0,7441,0.18604444444444446,0.16535555555555556,45000,14743.567777777778,14897.587333333333
RP11-323H21.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
MED27,14252.0,11504,0.3167111111111111,0.25564444444444445,45000,14743.567777777778,14897.587333333333
NTNG2,45.0,45,0.001,0.001,45000,14743.567777777778,14897.587333333333
SETX,13557.0,11427,0.3012666666666667,0.25393333333333334,45000,14743.567777777778,14897.587333333333
TTF1,18603.0,14604,0.4134,0.32453333333333334,45000,14743.567777777778,14897.587333333333
CFAP77,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
BARHL1,2.0,1,4.4444444444444447e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
DDX31,5605.0,5158,0.12455555555555556,0.11462222222222222,45000,14743.567777777778,14897.587333333333
GTF3C4,14720.0,12095,0.32711111111111113,0.2687777777777778,45000,14743.567777777778,14897.587333333333
AK8,17712.0,13202,0.3936,0.2933777777777778,45000,14743.567777777778,14897.587333333333
C9orf9,3066.0,2917,0.06813333333333334,0.06482222222222223,45000,14743.567777777778,14897.587333333333
TSC1,6674.0,6127,0.14831111111111112,0.13615555555555556,45000,14743.567777777778,14897.587333333333
GFI1B,18935.0,14307,0.42077777777777775,0.31793333333333335,45000,14743.567777777778,14897.587333333333
GTF3C5,36568.0,23216,0.8126222222222222,0.5159111111111111,45000,14743.567777777778,14897.587333333333
CEL,364.0,360,0.008088888888888889,0.008,45000,14743.567777777778,14897.587333333333
RALGDS,8196.0,7265,0.18213333333333334,0.16144444444444445,45000,14743.567777777778,14897.587333333333
GBGT1,6691.0,5989,0.1486888888888889,0.1330888888888889,45000,14743.567777777778,14897.587333333333
OBP2B,8.0,8,0.00017777777777777779,0.00017777777777777779,45000,14743.567777777778,14897.587333333333
ABO,12132.0,10292,0.2696,0.22871111111111112,45000,14743.567777777778,14897.587333333333
SURF6,58262.0,29135,1.2947111111111111,0.6474444444444445,45000,14743.567777777778,14897.587333333333
MED22,11243.0,9624,0.24984444444444445,0.21386666666666668,45000,14743.567777777778,14897.587333333333
RPL7A,2492812.0,44998,55.39582222222222,0.9999555555555556,45000,14743.567777777778,14897.587333333333
SURF1,27981.0,19908,0.6218,0.4424,45000,14743.567777777778,14897.587333333333
SURF2,28632.0,19734,0.6362666666666666,0.43853333333333333,45000,14743.567777777778,14897.587333333333
SURF4,45792.0,27074,1.0176,0.6016444444444444,45000,14743.567777777778,14897.587333333333
STKLD1,658.0,654,0.014622222222222222,0.014533333333333334,45000,14743.567777777778,14897.587333333333
REXO4,57708.0,29090,1.2824,0.6464444444444445,45000,14743.567777777778,14897.587333333333
ADAMTS13,295.0,292,0.006555555555555556,0.006488888888888889,45000,14743.567777777778,14897.587333333333
CACFD1,2932.0,2807,0.06515555555555555,0.062377777777777775,45000,14743.567777777778,14897.587333333333
SLC2A6,1207.0,1086,0.026822222222222223,0.024133333333333333,45000,14743.567777777778,14897.587333333333
TMEM8C,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ADAMTSL2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
FAM163B,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LL09NC01-254D11.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
DBH,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
DBH-AS1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
SARDH,34.0,33,0.0007555555555555555,0.0007333333333333333,45000,14743.567777777778,14897.587333333333
VAV2,614.0,605,0.013644444444444445,0.013444444444444445,45000,14743.567777777778,14897.587333333333
LINC00094,4040.0,3805,0.08977777777777778,0.08455555555555555,45000,14743.567777777778,14897.587333333333
BRD3,19762.0,15455,0.4391555555555556,0.34344444444444444,45000,14743.567777777778,14897.587333333333
RP11-374P20.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LL09NC01-251B2.3,148.0,147,0.003288888888888889,0.003266666666666667,45000,14743.567777777778,14897.587333333333
WDR5,24646.0,17712,0.5476888888888889,0.3936,45000,14743.567777777778,14897.587333333333
LL09NC01-139C3.1,44.0,44,0.0009777777777777777,0.0009777777777777777,45000,14743.567777777778,14897.587333333333
RP11-145E17.2,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RXRA,7881.0,6997,0.17513333333333334,0.1554888888888889,45000,14743.567777777778,14897.587333333333
RP11-473E2.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-473E2.4,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-473E2.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
COL5A1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
COL5A1-AS1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FCN2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
FCN1,3.0,2,6.666666666666667e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
RP11-447M12.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
OLFM1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-399H11.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-399H11.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
C9orf62,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-555H7.2,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PPP1R26-AS1,20.0,20,0.00044444444444444447,0.00044444444444444447,45000,14743.567777777778,14897.587333333333
PPP1R26,35.0,35,0.0007777777777777777,0.0007777777777777777,45000,14743.567777777778,14897.587333333333
C9orf116,2209.0,2118,0.04908888888888889,0.047066666666666666,45000,14743.567777777778,14897.587333333333
MRPS2,32870.0,21294,0.7304444444444445,0.4732,45000,14743.567777777778,14897.587333333333
RP11-426A6.5,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
LCN1,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
OBP2A,2.0,2,4.4444444444444447e-05,4.4444444444444447e-05,45000,14743.567777777778,14897.587333333333
PAEP,17.0,7,0.00037777777777777777,0.00015555555555555556,45000,14743.567777777778,14897.587333333333
LINC01502,14.0,12,0.0003111111111111111,0.0002666666666666667,45000,14743.567777777778,14897.587333333333
RP11-98L5.5,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
GLT6D1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
LCN9,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
SOHLH1,22.0,22,0.0004888888888888889,0.0004888888888888889,45000,14743.567777777778,14897.587333333333
KCNT1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CAMSAP1,7691.0,6925,0.17091111111111112,0.15388888888888888,45000,14743.567777777778,14897.587333333333
RP11-432J22.2,191.0,190,0.004244444444444445,0.004222222222222222,45000,14743.567777777778,14897.587333333333
UBAC1,306009.0,43638,6.8002,0.9697333333333333,45000,14743.567777777778,14897.587333333333
NACC2,8226.0,7283,0.1828,0.16184444444444446,45000,14743.567777777778,14897.587333333333
RP11-83N9.5,107.0,107,0.0023777777777777777,0.0023777777777777777,45000,14743.567777777778,14897.587333333333
C9orf69,16985.0,13535,0.37744444444444447,0.30077777777777776,45000,14743.567777777778,14897.587333333333
RP11-83N9.6,62.0,62,0.0013777777777777777,0.0013777777777777777,45000,14743.567777777778,14897.587333333333
LHX3,8.0,8,0.00017777777777777779,0.00017777777777777779,45000,14743.567777777778,14897.587333333333
QSOX2,7576.0,6754,0.16835555555555556,0.15008888888888888,45000,14743.567777777778,14897.587333333333
WI2-1959D15.1,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
CR392000.1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
CCDC187,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
DKFZP434A062,255.0,251,0.005666666666666667,0.005577777777777778,45000,14743.567777777778,14897.587333333333
GPSM1,3372.0,3195,0.07493333333333334,0.071,45000,14743.567777777778,14897.587333333333
DNLZ,1450.0,1424,0.03222222222222222,0.03164444444444445,45000,14743.567777777778,14897.587333333333
CARD9,802.0,779,0.017822222222222222,0.01731111111111111,45000,14743.567777777778,14897.587333333333
SNAPC4,7560.0,6789,0.168,0.15086666666666668,45000,14743.567777777778,14897.587333333333
SDCCAG3,25530.0,18189,0.5673333333333334,0.4042,45000,14743.567777777778,14897.587333333333
PMPCA,33038.0,21718,0.7341777777777778,0.48262222222222223,45000,14743.567777777778,14897.587333333333
INPP5E,2925.0,2792,0.065,0.062044444444444444,45000,14743.567777777778,14897.587333333333
SEC16A,11172.0,9625,0.24826666666666666,0.21388888888888888,45000,14743.567777777778,14897.587333333333
C9orf163,456.0,453,0.010133333333333333,0.010066666666666666,45000,14743.567777777778,14897.587333333333
NOTCH1,2879.0,2703,0.06397777777777777,0.060066666666666664,45000,14743.567777777778,14897.587333333333
RP11-413M3.4,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
NALT1,63.0,63,0.0014,0.0014,45000,14743.567777777778,14897.587333333333
LINC01451,105.0,104,0.0023333333333333335,0.002311111111111111,45000,14743.567777777778,14897.587333333333
RP11-251M1.1,74.0,74,0.0016444444444444445,0.0016444444444444445,45000,14743.567777777778,14897.587333333333
EGFL7,67064.0,31636,1.4903111111111111,0.7030222222222222,45000,14743.567777777778,14897.587333333333
AGPAT2,55019.0,29447,1.2226444444444444,0.6543777777777777,45000,14743.567777777778,14897.587333333333
FAM69B,22344.0,16556,0.4965333333333333,0.36791111111111113,45000,14743.567777777778,14897.587333333333
SNHG7,40173.0,23890,0.8927333333333334,0.5308888888888889,45000,14743.567777777778,14897.587333333333
LCN10,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-216L13.16,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LCN6,47.0,44,0.0010444444444444444,0.0009777777777777777,45000,14743.567777777778,14897.587333333333
LCN8,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
LCN15,139.0,139,0.003088888888888889,0.003088888888888889,45000,14743.567777777778,14897.587333333333
TMEM141,51806.0,28613,1.1512444444444445,0.6358444444444444,45000,14743.567777777778,14897.587333333333
RP11-216L13.17,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
CCDC183,159.0,158,0.003533333333333333,0.003511111111111111,45000,14743.567777777778,14897.587333333333
CCDC183-AS1,34.0,34,0.0007555555555555555,0.0007555555555555555,45000,14743.567777777778,14897.587333333333
RABL6,95592.0,36651,2.1242666666666667,0.8144666666666667,45000,14743.567777777778,14897.587333333333
C9orf172,1814.0,1754,0.04031111111111111,0.03897777777777778,45000,14743.567777777778,14897.587333333333
PHPT1,164582.0,41777,3.6573777777777776,0.9283777777777777,45000,14743.567777777778,14897.587333333333
MAMDC4,865.0,853,0.019222222222222224,0.018955555555555555,45000,14743.567777777778,14897.587333333333
EDF1,244442.0,43675,5.432044444444444,0.9705555555555555,45000,14743.567777777778,14897.587333333333
TRAF2,8872.0,7816,0.19715555555555556,0.1736888888888889,45000,14743.567777777778,14897.587333333333
FBXW5,28371.0,20119,0.6304666666666666,0.44708888888888887,45000,14743.567777777778,14897.587333333333
C8G,214.0,212,0.004755555555555555,0.004711111111111111,45000,14743.567777777778,14897.587333333333
LCN12,56.0,55,0.0012444444444444445,0.0012222222222222222,45000,14743.567777777778,14897.587333333333
PRR31,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-229P13.19,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
PTGDS,1038.0,989,0.023066666666666666,0.021977777777777777,45000,14743.567777777778,14897.587333333333
LCNL1,11.0,11,0.00024444444444444443,0.00024444444444444443,45000,14743.567777777778,14897.587333333333
C9orf142,54349.0,29290,1.2077555555555555,0.6508888888888889,45000,14743.567777777778,14897.587333333333
CLIC3,149.0,139,0.003311111111111111,0.003088888888888889,45000,14743.567777777778,14897.587333333333
ABCA2,1193.0,1168,0.02651111111111111,0.025955555555555555,45000,14743.567777777778,14897.587333333333
C9orf139,65.0,64,0.0014444444444444444,0.0014222222222222223,45000,14743.567777777778,14897.587333333333
FUT7,10.0,10,0.00022222222222222223,0.00022222222222222223,45000,14743.567777777778,14897.587333333333
RP11-229P13.27,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
NPDC1,5588.0,4916,0.12417777777777778,0.10924444444444445,45000,14743.567777777778,14897.587333333333
ENTPD2,10.0,10,0.00022222222222222223,0.00022222222222222223,45000,14743.567777777778,14897.587333333333
RP11-229P13.15,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
RP11-229P13.22,8.0,8,0.00017777777777777779,0.00017777777777777779,45000,14743.567777777778,14897.587333333333
SAPCD2,15778.0,11344,0.3506222222222222,0.25208888888888886,45000,14743.567777777778,14897.587333333333
RP11-229P13.23,4.0,4,8.888888888888889e-05,8.888888888888889e-05,45000,14743.567777777778,14897.587333333333
UAP1L1,1876.0,1810,0.041688888888888886,0.04022222222222222,45000,14743.567777777778,14897.587333333333
MAN1B1-AS1,2437.0,2328,0.054155555555555554,0.05173333333333333,45000,14743.567777777778,14897.587333333333
MAN1B1,6444.0,5920,0.1432,0.13155555555555556,45000,14743.567777777778,14897.587333333333
DPP7,63564.0,31414,1.4125333333333334,0.6980888888888889,45000,14743.567777777778,14897.587333333333
GRIN1,38.0,38,0.0008444444444444444,0.0008444444444444444,45000,14743.567777777778,14897.587333333333
LRRC26,27.0,27,0.0006,0.0006,45000,14743.567777777778,14897.587333333333
RP11-350O14.18,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
TMEM210,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
ANAPC2,6009.0,5542,0.13353333333333334,0.12315555555555556,45000,14743.567777777778,14897.587333333333
SSNA1,112350.0,38927,2.4966666666666666,0.8650444444444444,45000,14743.567777777778,14897.587333333333
TPRN,5608.0,5138,0.12462222222222222,0.11417777777777778,45000,14743.567777777778,14897.587333333333
TMEM203,47394.0,27526,1.0532,0.6116888888888888,45000,14743.567777777778,14897.587333333333
NDOR1,833.0,818,0.01851111111111111,0.01817777777777778,45000,14743.567777777778,14897.587333333333
RNF208,7832.0,6946,0.17404444444444445,0.15435555555555555,45000,14743.567777777778,14897.587333333333
CYSRT1,355.0,353,0.00788888888888889,0.007844444444444444,45000,14743.567777777778,14897.587333333333
RNF224,125.0,123,0.002777777777777778,0.0027333333333333333,45000,14743.567777777778,14897.587333333333
SLC34A3,19.0,19,0.0004222222222222222,0.0004222222222222222,45000,14743.567777777778,14897.587333333333
TUBB4B,83605.0,30998,1.857888888888889,0.6888444444444445,45000,14743.567777777778,14897.587333333333
FAM166A,109.0,108,0.0024222222222222223,0.0024,45000,14743.567777777778,14897.587333333333
C9orf173-AS1,413.0,407,0.009177777777777778,0.009044444444444445,45000,14743.567777777778,14897.587333333333
C9orf173,3.0,3,6.666666666666667e-05,6.666666666666667e-05,45000,14743.567777777778,14897.587333333333
NELFB,26181.0,18744,0.5818,0.4165333333333333,45000,14743.567777777778,14897.587333333333
TOR4A,10594.0,9158,0.23542222222222223,0.20351111111111111,45000,14743.567777777778,14897.587333333333
NRARP,1175.0,1145,0.026111111111111113,0.025444444444444443,45000,14743.567777777778,14897.587333333333
EXD3,5481.0,5079,0.1218,0.11286666666666667,45000,14743.567777777778,14897.587333333333
NOXA1,277.0,273,0.006155555555555556,0.006066666666666666,45000,14743.567777777778,14897.587333333333
ENTPD8,32.0,28,0.0007111111111111111,0.0006222222222222223,45000,14743.567777777778,14897.587333333333
NSMF,16464.0,13058,0.3658666666666667,0.29017777777777776,45000,14743.567777777778,14897.587333333333
PNPLA7,293.0,291,0.006511111111111111,0.006466666666666667,45000,14743.567777777778,14897.587333333333
MRPL41,277928.0,43616,6.176177777777778,0.9692444444444445,45000,14743.567777777778,14897.587333333333
DPH7,14833.0,12192,0.3296222222222222,0.27093333333333336,45000,14743.567777777778,14897.587333333333
ZMYND19,37771.0,22964,0.8393555555555555,0.5103111111111112,45000,14743.567777777778,14897.587333333333
ARRDC1,8377.0,7385,0.18615555555555555,0.16411111111111112,45000,14743.567777777778,14897.587333333333
ARRDC1-AS1,25391.0,18592,0.5642444444444444,0.41315555555555555,45000,14743.567777777778,14897.587333333333
EHMT1,18277.0,14476,0.40615555555555555,0.3216888888888889,45000,14743.567777777778,14897.587333333333
RP11-188C12.3,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
CACNA1B,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-885N19.6,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
FAM157B,30.0,30,0.0006666666666666666,0.0006666666666666666,45000,14743.567777777778,14897.587333333333
RP11-304M2.6,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
LINC01001,3578.0,3377,0.07951111111111112,0.07504444444444444,45000,14743.567777777778,14897.587333333333
RP11-304M2.3,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
BET1L,10033.0,8757,0.22295555555555555,0.1946,45000,14743.567777777778,14897.587333333333
SCGB1C1,0.0,0,0.0,0.0,45000,14743.567777777778,14897.587333333333
ODF3,1.0,1,2.2222222222222223e-05,2.2222222222222223e-05,45000,14743.567777777778,14897.587333333333
RP11-304M2.5,12.0,12,0.0002666666666666667,0.0002666666666666667,45000,14743.567777777778,14897.587333333333
RIC8A,10773.0,9363,0.2394,0.20806666666666668,45000,14743.567777777778,14897.587333333333
SIRT3,3259.0,3110,0.07242222222222222,0.06911111111111111,45000,14743.567777777778,14897.587333333333
PSMD13,35219.0,22050,0.7826444444444445,0.49,45000,14743.567777777778,14897.587333333333
