target,gene,is_positive,s1_wasserstein,ks_statistic,ks_p_value,t_abs_statistic,wilcoxon_neglog10_p,wilcoxon_p_value
CEBPE,FAM138E,False,0.002458421353001466,0.015409570154095692,0.9781963567171139,0.11208466863229445,0.45701951038943,0.3491246309354993
CEBPE,LA16c-359F1.1,False,0.0023017877162503125,0.021357123546904583,0.784335398508577,1.2044481107670844,0.80116390039697,0.15806513973738257
CEBPE,SNHG19,False,0.0032974732590019696,0.015679913490132466,0.9741942451609737,0.05205735663905504,0.4278259066373333,0.3733998106320038
CEBPE,ABCA3,False,0.0019784754655491213,0.014328196809948637,0.9899828649627818,1.8916560759276189,0.29155368933888015,0.5110298994332454
CEBPE,RP11-715J22.4,False,0.003976951280854856,0.025952960259529603,0.5527243216329709,1.7352794432594925,1.7395084293409362,0.0182176171367503
CEBPE,RP11-20I23.13,False,0.0021464461325159407,0.008110300081103028,0.9999999644118611,1.0246571521322114,0.007772683469430364,0.982261939767549
CEBPE,TCEB2,False,0.0022495139835542453,0.018653690186536898,0.8982506120742858,0.12983716495651917,0.7179429942161244,0.1914507208024272
CEBPE,PRSS33,False,0.0018494006342789525,0.013517166801838343,0.9951056463332053,1.618318915338198,0.3125705436981951,0.48688843205802557
CEBPE,CLDN6,False,0.0018966206796215154,0.01703163017031631,0.9470260918161967,0.3321923197747637,0.6008656962144694,0.25068843768755267
CEBPE,HCFC1R1,False,0.0025079755354994776,0.01730197350635307,0.9401096069182626,0.13264474136668802,0.48801544294776605,0.3250757379088456
CEBPE,MEFV,False,0.001567584515825487,0.015409570154095706,0.9781963567171137,1.2433015897435764,0.3994272740346306,0.3986325208190111
CEBPE,LA16c-306E5.2,False,0.003203065212589512,0.011084076777507446,0.999803269607374,2.8142456417767585,0.06190320107038768,0.8671551324958926
CEBPE,CLUAP1,False,0.003239993992228242,0.018924033522573658,0.8885015768792016,0.25337592755873534,0.9275903927907589,0.11814343866342875
CEBPE,CREBBP,False,0.0024810589754090035,0.010002703433360363,0.9999793989446926,1.425302266642189,0.03337356184052206,0.9260329461306401
CEBPE,GLIS2,False,0.00347919289268975,0.01730197350635307,0.9401096069182626,0.23849319864132956,0.4470386489203892,0.3572410449893181
CEBPE,LINC01195,False,0.0016920289311682887,0.01730197350635307,0.9401096069182626,1.157311490706603,0.6725065377808332,0.21256583457476863
CEBPE,EMP2,False,0.0038626058016078112,0.014598540145985384,0.9876228396797241,0.17623689810491075,0.32448482987768273,0.4737128549113355
CEBPE,NUBP1,False,0.001984083691887668,0.010273046769397134,0.9999612261853875,0.24152681836900353,0.05342434217455365,0.8842511999301923
CEBPE,CLEC16A,False,0.0025246923515078777,0.01540957015409572,0.9781963567171136,1.1613528640240052,0.4821878133358813,0.32946720123506823
CEBPE,PARN,False,0.0016869278925908898,0.016220600162206014,0.9647907977892847,0.06670851911988813,0.5311010540572102,0.2943736589088285
CEBPE,CTA-363E6.5,False,0.0019596652789497493,0.014057853473911863,0.9919967388429615,0.45850134927767583,0.2809697161990456,0.5236369490557993
CEBPE,ACSM2A,False,0.0009156627634294374,0.014057853473911863,0.9919967388429615,0.31785341966685604,0.3391614256186645,0.4579716287496498
CEBPE,AC004381.6,False,0.001782895135659082,0.021897810218978117,0.75819731005697,0.7090874370423419,0.9524189151874407,0.11157864544583371
CEBPE,RP11-673P17.2,False,0.0011479609226061464,0.015679913490132466,0.9741942451609737,0.9814563238379646,0.3649090194413724,0.43160948543499733
CEBPE,GTF3C1,False,0.0016765269815913338,0.01703163017031631,0.9470260918161967,0.14669885041179634,0.2706256582359406,0.536258688555978
CEBPE,ATXN2L,False,0.00211703421048157,0.00892133008921328,0.9999991053051246,0.4621281774057982,0.02330992534563392,0.9477418853670458
CEBPE,RP11-426C22.5,False,0.002834456921566839,0.020546093538794274,0.821866897520738,2.1225513178360096,1.1329954800109343,0.07362147597273595
CEBPE,MAZ,False,0.005295836263699644,0.021086780210867795,0.7970938632861938,1.2852308657009313,1.0132585068736077,0.09699324585376927
CEBPE,RP11-455F5.4,False,0.003959474420788941,0.01027304676939711,0.9999612261853875,1.4590419680826618,0.03133049124416213,0.9303995866072705
CEBPE,RP11-2C24.7,False,0.00235867388035337,0.01784266017842661,0.9247955372556484,0.5029086252480884,0.3642488128101807,0.4322661093504885
CEBPE,FBXL19,False,0.0020529369259343,0.019194376858610432,0.8783302883699153,0.8569330980553623,0.10989593425215341,0.7764331434358354
CEBPE,RP11-67H24.2,False,0.0013009441922103746,0.01676128683427955,0.9534442149038075,0.11360733933844717,0.6238061417157654,0.23779014860012482
CEBPE,RP11-989E6.3,False,0.0027009821555963186,0.013246823465801555,0.9962625734926528,0.021560250739871428,0.24393687049498555,0.5702471579861602
CEBPE,TP53TG3B,False,0.002082281745600462,0.01703163017031631,0.9470260918161967,0.12534349113221266,0.5700461340007219,0.26912489042003584
CEBPE,MYLK3,False,0.0011395299973601808,0.018924033522573686,0.8885015768792006,0.8508511710607606,1.0312545204867196,0.09305623548368862
CEBPE,RP11-523L20.1,False,0.0029462218576585698,0.012976480129764795,0.9971959973672083,0.5912006207097822,0.2689102106504563,0.5383810800163906
CEBPE,RP11-44I10.3,False,0.0010789268614369116,0.013517166801838343,0.9951056463332053,0.7352411942239617,0.3024221801733089,0.4983997546133553
CEBPE,RP11-42I10.1,False,0.0019727634351082955,0.013246823465801555,0.9962625734926528,0.1674884432382933,0.27338900224289053,0.5328573955628877
CEBPE,CBLN1,False,0.0016500617938606606,0.016220600162206,0.9647907977892849,0.7779709639422806,0.534469824703435,0.2920990707061175
CEBPE,RP11-21B23.2,False,0.004124695064472822,0.011624763449580966,0.9995179917666088,0.7089359553772452,0.12371756961055765,0.7521118483932281
CEBPE,CTD-3032H12.1,False,0.0009885936262502882,0.020275750202757507,0.8338323568561643,0.7797497118838607,0.7065253636015083,0.19655071879709352
CEBPE,MT2A,False,0.004359855718829061,0.021897810218978103,0.7581973100569708,1.3898968742920184,0.948717997886239,0.11253354551968359
CEBPE,DOK4,False,0.00212761043128679,0.018113003514463363,0.9164124417988867,0.024838156722575482,0.6912339322361011,0.20359451227361347
CEBPE,TEPP,False,0.0023624909270514713,0.01540957015409572,0.9781963567171136,2.561257332547793,0.6479080384883066,0.22495308917875212
CEBPE,CKLF-CMTM1,False,0.0029388370131754097,0.013246823465801555,0.9962625734926528,0.2572456893342531,0.1939397459264282,0.6398235985352676
CEBPE,TRADD,False,0.0019016580444129237,0.013787510137875103,0.9936940984221388,1.357847302236947,0.24567765880092018,0.5679660036184374
CEBPE,FBXL8,False,0.00360144678810508,0.014328196809948623,0.9899828649627819,0.01746369480151691,0.359935953253882,0.43658021132264047
CEBPE,EXOC3L1,False,0.003428809639523024,0.009191673425250069,0.9999978223229946,0.5953311648901412,0.08667463788674902,0.8190781903783247
CEBPE,CTD-2012K14.3,False,0.0014112693224676601,0.015409570154095692,0.9781963567171139,0.37123390096293163,0.31497797080567,0.484196927411897
CEBPE,SLC7A6,False,0.002815228676319517,0.012706136793728048,0.9979362210939509,0.3558368207672773,0.24386207963345624,0.5703453700302548
CEBPE,ZFP90,False,0.0021516425642453102,0.015139226818058932,0.9817542836289854,0.042461651731234396,0.44692388872070155,0.3573354566672948
CEBPE,FUK,False,0.001477319112698827,0.015139226818058946,0.9817542836289852,0.3264000256605573,0.42857112393489843,0.3727596335042187
CEBPE,MTSS1L,False,0.0021479780990893236,0.01703163017031631,0.9470260918161967,1.0407537068729962,0.495804421030149,0.31929754470637794
CEBPE,TAT-AS1,False,0.0030845886927995435,0.009191673425250055,0.9999978223229946,0.8533974866863104,0.0020215519538129235,0.995356021376723
CEBPE,RP11-432I5.6,False,0.002545172936923935,0.014598540145985411,0.9876228396797238,0.23900847611960332,0.41733209827830203,0.38253211505056994
CEBPE,RP11-432I5.4,False,0.001359128429093395,0.018653690186536898,0.8982506120742858,1.0653407367976333,0.7011361439564914,0.19900493944509678
CEBPE,TXNL4B,False,0.000971765183149614,0.01676128683427955,0.9534442149038075,0.8846413076291019,0.613736694304792,0.2433679061991788
CEBPE,HCCAT5,False,0.004203106700561381,0.01135442011354415,0.9996869940313421,0.8502674931316322,0.177797390143303,0.6640527963328298
CEBPE,RFWD3,False,0.003316783379566676,0.014868883482022172,0.9848886288439108,0.2163165355855938,0.24725311798896538,0.565909366376675
CEBPE,FA2H,False,0.002623758329674581,0.009462016761286773,0.9999950851730196,2.241516153985138,0.11280068945870886,0.7712573405884109
CEBPE,RP11-77K12.10,False,0.0018402127563796466,0.014868883482022172,0.9848886288439108,0.24473767074186886,0.14212192325030137,0.7209050648505568
CEBPE,RP11-77K12.7,False,0.0029078796534297018,0.017842660178426603,0.9247955372556487,0.33157073990822766,0.5767098094336784,0.26502704272451416
CEBPE,RP11-293N14.1,False,0.00546738469667235,0.012706136793728035,0.9979362210939509,1.3920429118849282,0.15340021488112535,0.702424716917255
CEBPE,CNTNAP4,False,0.003453458686535444,0.019194376858610432,0.8783302883699153,1.3270776617173847,0.9373723364488338,0.11551214898991506
CEBPE,SYCE1L,False,0.0028644346690053857,0.021627466882941336,0.7713617504204833,0.05530979456371845,1.117248014659635,0.07633997006957936
CEBPE,RP11-303E16.7,False,0.0031685310577183002,0.015950256826169226,0.9697304564802459,1.8635494615991606,0.5399716879280139,0.2884219522022776
CEBPE,CMIP,False,0.002427322086724806,0.01919437685861044,0.878330288369915,0.4541547762572457,0.743705532111517,0.18042406688159174
CEBPE,RP11-960L18.1,False,0.0027043659990894837,0.01595025682616924,0.9697304564802457,0.8871408200965135,0.5265656174404509,0.2974639787373733
CEBPE,CTD-3253I12.1,False,0.0032663686800318494,0.013517166801838329,0.9951056463332054,0.5316301891394998,0.18284479882465962,0.6563797908454145
CEBPE,SLC38A8,False,0.0016698961696021862,0.014057853473911863,0.9919967388429615,0.5038933920028386,0.29594916297715934,0.5058838755691586
CEBPE,RP11-558A11.3,False,0.0034172753568827608,0.014868883482022172,0.9848886288439108,0.4999362895770609,0.24444188514319232,0.5695844376300454
CEBPE,CRISPLD2,False,0.0024334324112150786,0.011084076777507446,0.999803269607374,0.204641021809767,0.10486494932108965,0.7854798539131367
CEBPE,RP11-254F19.3,False,0.002738745836744073,0.015139226818058932,0.9817542836289854,0.30316566981076365,0.3395041591233549,0.45761035245207016
CEBPE,RP11-899L11.3,False,0.0016121378226973445,0.01703163017031631,0.9470260918161967,0.013374663980764489,0.5907742223583414,0.25658175871656885
CEBPE,KLHDC4,False,0.0018467676963914745,0.013246823465801569,0.9962625734926527,0.16438756374663036,0.2675825762099597,0.5400294244824608
CEBPE,ZNF469,False,0.0006911871818808361,0.011624763449580973,0.9995179917666088,0.3067726512608048,0.022387565209483175,0.9497568505663412
CEBPE,AC092384.1,False,0.002134435450543853,0.012165450121654486,0.9989517749339091,0.5098662691089108,0.3294279344176005,0.4683516618591873
CEBPE,RP11-830F9.5,False,0.0024254213826823087,0.017842660178426603,0.9247955372556487,1.3677552578765646,0.6979112234739577,0.20048818144098268
CEBPE,C17orf97,False,0.0009045871605574096,0.014868883482022172,0.9848886288439108,1.8092475418064213,0.5570648335183125,0.27729061213134587
CEBPE,RP5-1029F21.4,False,0.0037590696722907715,0.01027304676939722,0.9999612261853875,0.20676956010077946,0.02082370187890702,0.9531830219722568
CEBPE,GLOD4,False,0.0025255324949837827,0.010273046769397137,0.9999612261853875,0.32684353439056674,0.007912957518302158,0.9819447273332437
CEBPE,RNMTL1,False,0.0020103580511016566,0.020275750202757487,0.8338323568561654,1.112209030966603,1.0394506028135084,0.09131652939259477
CEBPE,RP11-676J12.7,False,0.002102307844485031,0.014598540145985384,0.9876228396797241,0.11108338672646101,0.3848250636061732,0.4122635478592923
CEBPE,ABR,False,0.004824727368665147,0.016220600162206,0.9647907977892849,0.9203994439873575,0.10343738508372356,0.7880660436071452
CEBPE,SERPINF1,False,0.0020130172149784723,0.015409570154095706,0.9781963567171137,0.1098437491634328,0.23139274678703733,0.5869583067388375
CEBPE,SMYD4,False,0.0014226026930757932,0.013517166801838343,0.9951056463332053,1.2317397493714168,0.12551064391080638,0.7490130010929091
CEBPE,AC099684.1,False,0.002174354798004211,0.010543390105433897,0.9999304846809016,2.915622643212079,0.010278718211533398,0.9766102582852911
CEBPE,SRR,False,0.002932401590287629,0.015139226818058932,0.9817542836289854,0.8431013437960149,0.3273943123318731,0.4705499023942624
CEBPE,RP11-235E17.2,False,0.0012480975598691613,0.015679913490132466,0.9741942451609737,0.4366756324214496,0.4568343416570785,0.34927351781215776
CEBPE,P2RX5,False,0.00417358229987734,0.014598540145985411,0.9876228396797238,0.16570502600283857,0.39365461543664987,0.4039665306846709
CEBPE,RP11-104O19.4,False,0.005832543815595557,0.021897810218978103,0.7581973100569708,1.6660880749961677,1.4182532224712832,0.03817216369234555
CEBPE,ALOX15,False,0.002402749831264516,0.01162476344958098,0.9995179917666088,0.38258708875554875,0.152091740638601,0.7045442248830236
CEBPE,RP11-314A20.2,False,0.0017060844648332549,0.02081643687483105,0.8096125683292101,0.2678541759504752,0.6858683997227096,0.2061254421685248
CEBPE,PSMB6,False,0.0016876776203530721,0.010543390105433897,0.9999304846809016,0.5963356760646276,0.15944500106139053,0.6927156492099003
CEBPE,SPAG7,False,0.001710315653322793,0.013246823465801583,0.9962625734926527,0.4191154153448167,0.27020130132841735,0.5367829325963018
CEBPE,RPAIN,False,0.005089608360009288,0.012976480129764795,0.9971959973672083,0.931757630459041,0.1366021887855504,0.7301259952002587
CEBPE,RNASEK-C17orf49,False,0.0032533569079475732,0.012435793457691274,0.998512378381738,0.2645442753219936,0.15062065414088516,0.7069347753046276
CEBPE,POLR2A,False,0.0021404643178922727,0.0121654501216545,0.998951774933909,1.6413383076744537,0.18044591111612662,0.6600154302767741
CEBPE,TP53,False,0.0038202207749119094,0.01135442011354415,0.9996869940313421,2.4724157236547066,0.13741100968227496,0.7287674893424794
CEBPE,AC129492.6,False,0.003081063178293687,0.020005406866720726,0.8454847523521736,1.4587899310500496,0.9019214230637381,0.12533679263895287
CEBPE,SPDYE4,False,0.0013119749035873365,0.014328196809948651,0.9899828649627817,0.262020107580806,0.3386631158888491,0.4584974072324891
CEBPE,PIK3R6,False,0.0037343780768840794,0.010273046769397137,0.9999612261853875,0.8530329428331944,0.05413973153089791,0.8827958206915119
CEBPE,STX8,False,0.0033208376473909166,0.01730197350635307,0.9401096069182626,0.8299992358546059,0.6642634258044927,0.21663896601866595
CEBPE,GSG1L2,False,0.001858585397234033,0.011624763449580966,0.9995179917666088,0.3187695271767412,0.11975285998852744,0.7590093747200373
CEBPE,MYH3,False,0.0018438526799787385,0.012706136793728035,0.9979362210939509,0.35554201424092535,0.29819462933639523,0.5032750152373435
CEBPE,CTC-297N7.1,False,0.0015470341975202281,0.012706136793728035,0.9979362210939509,0.7205149574274344,0.3516167548947277,0.4450238074908457
CEBPE,RP11-628O18.1,False,0.0013633309174985696,0.017031630170316295,0.947026091816197,0.9228824195193348,0.5414559022450253,0.2874379439932522
CEBPE,RP11-214O1.1,False,0.003754901064247822,0.009732360097323589,0.9999896300399923,0.31343392837636175,0.012540980879877766,0.9715362711818274
CEBPE,AC005863.1,False,0.0020355536538134993,0.017842660178426603,0.9247955372556487,0.4277276193446052,0.4608218217956541,0.34608133565831556
CEBPE,NCOR1,False,0.0031609592720740335,0.01703163017031631,0.9470260918161967,1.4029576697122144,0.5197309400750785,0.3021823260956432
CEBPE,RASD1,False,0.005286620070706696,0.011624763449580966,0.9995179917666088,1.261095976050168,0.15564205057297004,0.6988081307459482
CEBPE,TOM1L2,False,0.0047446322118100855,0.014057853473911863,0.9919967388429615,0.3699805504692121,0.34618505816576933,0.4506246469774249
CEBPE,GRAP,False,0.004660384607630546,0.011084076777507446,0.999803269607374,2.2637979417987033,0.10909064338439915,0.7778741807819259
CEBPE,RP11-160E2.11,False,0.0030931391002479345,0.017842660178426603,0.9247955372556487,0.46068130462255363,0.7494057865344219,0.17807141653312375
CEBPE,MAPK7,False,0.003618569255451683,0.011624763449580966,0.9995179917666088,1.1973065268964034,0.1447027604344273,0.7166337204205993
CEBPE,CTB-187M2.1,False,0.0014279417415898612,0.01649094349824279,0.9593644904534215,1.0491368400381906,0.6030374261914777,0.24943797595394146
CEBPE,CTD-2008P7.8,False,0.0013422517568810373,0.01730197350635307,0.9401096069182626,0.8696702310132626,0.6278269330399731,0.2355987961357725
CEBPE,TNFAIP1,False,0.0009704520663518824,0.013517166801838343,0.9951056463332053,0.7957046225595115,0.2780463741467841,0.5271735666029114
CEBPE,SUPT6H,False,0.0009119096972735327,0.01027304676939711,0.9999612261853875,0.3924316764184564,0.13684472998647645,0.729718354293866
CEBPE,RP11-1148O4.2,False,0.0028612975164317195,0.016490943498242774,0.9593644904534219,1.1757175478737367,0.5372302433262932,0.29024834808033506
CEBPE,CTD-2349P21.9,False,0.0016816192378627203,0.016220600162206,0.9647907977892849,1.2703731186389104,0.5459184557212413,0.28449952411203916
CEBPE,CTD-2349P21.11,False,0.0033512347130861776,0.0170316301703163,0.9470260918161968,0.5185006402029428,0.49322654591309245,0.3211984597922303
CEBPE,NF1,False,0.002675454127324484,0.01189510678561774,0.9992794815967032,0.0961355347082795,0.11626703083963019,0.7651260159282107
CEBPE,COPRS,False,0.0009237627174863433,0.015950256826169212,0.9697304564802463,0.09741404070085136,0.49461030175494164,0.32017668092565543
CEBPE,CDK5R1,False,0.0022450105666553203,0.017301973506353055,0.9401096069182631,1.2447043438113243,0.44945120759261165,0.35526202945678187
CEBPE,LIG3,False,0.0037453426107265484,0.01595025682616924,0.9697304564802457,0.48528731888788634,0.5399469650111306,0.2884383715564577
CEBPE,UNC45B,False,0.0032609476310950965,0.01027304676939711,0.9999612261853875,0.2778067664561469,0.043910914547067144,0.9038348554923701
CEBPE,SLFN12L,False,0.0018873057914480223,0.014057853473911877,0.9919967388429614,0.14711161940848622,0.17767723340364747,0.6642365459800438
CEBPE,TBC1D3G,False,0.003817684762931051,0.012706136793728035,0.9979362210939509,0.9157772579892318,0.2855100934558218,0.5181910485679166
CEBPE,TADA2A,False,0.002418546795890553,0.01757231684238983,0.9326974872923761,0.1350213714899914,0.45655664258771705,0.34949692370698415
CEBPE,RP11-697E22.1,False,0.0025256467404800005,0.019464720194647206,0.8677562532540882,1.2620440257039962,0.5895177945954885,0.2573251326971886
CEBPE,CWC25,False,0.003402297690532494,0.014598540145985384,0.9876228396797241,0.7186717046935874,0.3458922882189182,0.45092852795693494
CEBPE,RP1-56K13.2,False,0.0016718780435960314,0.017031630170316295,0.947026091816197,0.6641325099407194,0.6730214881111918,0.21231394102754175
CEBPE,FBXO47,False,0.002409447877641641,0.012976480129764795,0.9971959973672083,0.4513495273863891,0.2463899979319296,0.5670351771777953
CEBPE,GSDMA,False,0.00211425019172392,0.01595025682616924,0.9697304564802457,0.5841456768052425,0.2865112815583618,0.5169978278718728
CEBPE,CSF3,False,0.004580682450625786,0.013787510137875159,0.9936940984221385,1.508616330994563,0.31877344652143647,0.4799837710316107
CEBPE,MSL1,False,0.0018093470525272274,0.01703163017031628,0.9470260918161975,0.9680004314594004,0.6609515035198722,0.21829736649475862
CEBPE,CDC6,False,0.004524582829999397,0.014598540145985384,0.9876228396797241,0.9477685721203448,0.38739013406668904,0.40983577517640923
CEBPE,KRTAP4-8,False,0.0018436269309212972,0.014598540145985411,0.9876228396797238,0.24270155897821225,0.39597754959175424,0.4018115815500706
CEBPE,KRTAP4-4,False,0.003933903731804669,0.015409570154095692,0.9781963567171139,0.24123415865629338,0.4559089302061931,0.3500185568069806
CEBPE,KRTAP9-3,False,0.0024767706469496034,0.010813733441470672,0.9998807154738485,0.5400189442554503,0.019003611324221424,0.9571861118942389
CEBPE,KRT17,False,0.002171783566616521,0.01595025682616924,0.9697304564802457,0.3800527477829708,0.5000886815662833,0.316163199894653
CEBPE,KLHL10,False,0.002136797012886621,0.009732360097323617,0.9999896300399923,0.7089748742675017,0.05243004785678109,0.8862779656308564
CEBPE,PSMC3IP,False,0.0030079494430852328,0.015139226818058939,0.9817542836289853,0.5809592559799166,0.4817388525686968,0.32980797077392343
CEBPE,ETV4,False,0.002782801919011605,0.0202757502027575,0.8338323568561646,0.18188980344895078,0.4350955155319855,0.3672015320142129
CEBPE,MEOX1,False,0.0015458115998732288,0.014598540145985411,0.9876228396797238,0.028175870135942686,0.3474616980688437,0.4493019484144797
CEBPE,GJC1,False,0.00327767263675583,0.011895106785617726,0.9992794815967032,2.5009008539652537,0.11192937006122754,0.7728062574739759
CEBPE,DCAKD,False,0.0014829967139117276,0.01649094349824277,0.959364490453422,0.5691493768141634,0.5423967587674559,0.2868159118273126
CEBPE,SP2,False,0.0030214603283785276,0.010813733441470672,0.9998807154738485,2.4006238135363107,0.18519957952776311,0.6528304762112171
CEBPE,RP11-357H14.17,False,0.0024719626737286097,0.011624763449580966,0.9995179917666088,0.08429732568384124,0.0793175313793779,0.8330718672162266
CEBPE,IGF2BP1,False,0.003727812686325156,0.012435793457691274,0.998512378381738,0.4988976832731794,0.11098166155640982,0.7744945007827368
CEBPE,RP11-304F15.4,False,0.0013610562355652045,0.014328196809948637,0.9899828649627818,0.4317792321221207,0.30916210799066113,0.49072467041953993
CEBPE,RP11-893F2.15,False,0.0021338565314177973,0.013517166801838329,0.9951056463332054,0.5844888550923527,0.28535314537933104,0.5183783495562935
CEBPE,TMEM92,False,0.002011580937228384,0.014598540145985384,0.9876228396797241,1.6000275979962169,0.3979757396446996,0.3999670919117482
CEBPE,CACNA1G,False,0.0019651452512283395,0.014598540145985398,0.9876228396797239,0.2522268486252675,0.3696492938277366,0.4269241340284762
CEBPE,KIF2B,False,0.003436133415015225,0.013517166801838336,0.9951056463332053,0.19040720035402964,0.2751326377140805,0.5307223317695204
CEBPE,ANKFN1,False,0.0020730476223089237,0.014868883482022172,0.9848886288439108,0.07573713723217962,0.4103309835871751,0.38874875969015843
CEBPE,MRPS23,False,0.004753312314466308,0.011084076777507446,0.999803269607374,1.3145043069131455,0.03579058399498356,0.9208935178799262
CEBPE,RP11-159D12.5,False,0.0017107388091802819,0.01730197350635307,0.9401096069182626,0.1084790459328191,0.6299336519764751,0.23445869751316706
CEBPE,LPO,False,0.003627946188910401,0.011624763449580966,0.9995179917666088,1.7860095825831206,0.259564002708423,0.5500928464286361
CEBPE,SKA2,False,0.0018632310145840511,0.014328196809948651,0.9899828649627817,0.779051842447869,0.353384687838044,0.4432158798040142
CEBPE,MED13,False,0.0024322184665240432,0.013246823465801555,0.9962625734926528,0.2772921997602926,0.2664489583332387,0.5414408784884264
CEBPE,CTD-2501B8.1,False,0.002394149604162608,0.0202757502027575,0.8338323568561646,0.43155466743125204,1.0130630042571047,0.09703691829920949
CEBPE,CTC-264K15.6,False,0.004855661673775601,0.021627466882941343,0.7713617504204828,2.057901444308725,1.3039224870629655,0.049668096122406316
CEBPE,PECAM1,False,0.0012997537953343197,0.019735063530683966,0.8568003837406818,0.5411192838825295,0.9186028637329372,0.12061383774749636
CEBPE,POLG2,False,0.0021327148441790847,0.015139226818058932,0.9817542836289854,1.6214815084548668,0.1521082878480216,0.7045173813028576
CEBPE,CTD-2535L24.2,False,0.004270818925612542,0.019194376858610432,0.8783302883699153,1.4903417261360576,0.733375209227362,0.18476716311433583
CEBPE,PRKCA,False,0.005897237501665139,0.010813733441470741,0.9998807154738485,1.3912411176175163,0.06280142565720892,0.8653635022254808
CEBPE,RP11-147L13.14,False,0.0024615552010656505,0.01595025682616924,0.9697304564802457,0.3781382668796268,0.5694648969315981,0.2694853142604078
CEBPE,WIPI1,False,0.0025962273584512036,0.02000540686672074,0.845484752352173,1.0424809249394342,0.9688842832963676,0.10742756123231359
CEBPE,ABCA9,False,0.0016826628225380168,0.01703163017031631,0.9470260918161967,1.3356676006263273,0.617703922704833,0.24115489254015243
CEBPE,ABCA10,False,0.0026559645986871713,0.013517166801838329,0.9951056463332054,0.19968539886464476,0.31083453206304096,0.48883857332068403
CEBPE,RP11-101O21.1,False,0.0022428798263438936,0.013517166801838343,0.9951056463332053,0.8075746003069761,0.2990107134062895,0.502330197622185
CEBPE,GRB2,False,0.0012285585613801891,0.019735063530683966,0.8568003837406818,0.002999474539386488,0.8074665045379233,0.1557878183347284
CEBPE,RP11-16C1.1,False,0.003790048633368057,0.016220600162205986,0.9647907977892852,0.17131352183409,0.35887644820939146,0.4376465928774187
CEBPE,SRP68,False,0.001099189338852637,0.01595025682616924,0.9697304564802457,0.9504193975756667,0.38129190707957866,0.4156311538937586
CEBPE,UBALD2,False,0.004080133426466597,0.010813733441470668,0.9998807154738485,3.1995719918055676,0.10777659442835644,0.780231366390978
CEBPE,QRICH2,False,0.0037950889830704482,0.014868883482022172,0.9848886288439108,1.3009770947507235,0.36695620890261893,0.42957974027826173
CEBPE,MFSD11,False,0.002579701984407362,0.013246823465801569,0.9962625734926527,1.3120310915874167,0.0658064457800682,0.8593964477334197
CEBPE,RP11-13K12.5,False,0.002167631660476143,0.015139226818058946,0.9817542836289852,0.6091960108263008,0.29588962360926524,0.5059532342006212
CEBPE,RP11-806H10.4,False,0.0040560973293960936,0.01919437685861044,0.878330288369915,1.4022691363024256,0.6722626731172092,0.2126852278768907
CEBPE,PGS1,False,0.0032356506137697356,0.011354420113544192,0.9996869940313421,0.5223636824966725,0.12928783715534917,0.7425268505966853
CEBPE,RP11-398J5.1,False,0.0013155304714694044,0.020546093538794247,0.8218668975207393,0.7643242153009514,0.8029498332229204,0.15741646908801255
CEBPE,SLC26A11,False,0.0017930799014988549,0.014598540145985384,0.9876228396797241,0.1168757583336992,0.369948956542719,0.42662965845101886
CEBPE,RPTOR,False,0.002880293760066833,0.013246823465801569,0.9962625734926527,0.5202741926329051,0.2018783863320101,0.6282342559963626
CEBPE,SLC38A10,False,0.003037051964301318,0.022708840227088398,0.7177977453056714,1.0490827983326931,1.3552569362942308,0.044130928373140116
CEBPE,BAHCC1,False,0.0015612570517876782,0.015679913490132466,0.9741942451609737,0.7619829170650105,0.15922760027969862,0.6930624982475595
CEBPE,FASN,False,0.004338220355195367,0.009462016761286829,0.9999950851730196,0.16239575094733033,0.02048271231847378,0.9539317146329059
CEBPE,RP13-516M14.2,False,0.0028774144170471147,0.011624763449580973,0.9995179917666088,0.6113002871746002,0.061305225133298155,0.8683499325070104
CEBPE,SECTM1,False,0.0040328198242320645,0.010002703433360363,0.9999793989446926,0.2635466632684297,0.1211873768216357,0.7565064290859641
CEBPE,WDR45B,False,0.0023911481115706967,0.013787510137875103,0.9936940984221388,0.19519451663118145,0.23940555252196252,0.5762281191969143
CEBPE,AC024361.1,False,0.00229764941249122,0.0097323600973237,0.9999896300399923,0.069704690110411,0.02396986186393538,0.9463028283614284
CEBPE,EMILIN2,False,0.0017525445871713267,0.018653690186536898,0.8982506120742858,0.2845495938203289,0.5553382558733061,0.27839520069783363
CEBPE,RP11-737O24.1,False,0.002673425228432935,0.017301973506353055,0.9401096069182631,0.9317232722848119,0.6802486026942981,0.20881004996954333
CEBPE,RP13-270P17.1,False,0.00366261487189536,0.015679913490132466,0.9741942451609737,1.081458824926697,0.2786692140820923,0.5264180667524291
CEBPE,RP11-838N2.3,False,0.0037843943567778754,0.022168153555014877,0.7448661532230436,0.726373692820418,1.059990855220275,0.08709819297102493
CEBPE,C18orf42,False,0.0012218277565390835,0.011624763449580966,0.9995179917666088,0.0913296172086592,0.19547682251624457,0.63756310567679
CEBPE,ARHGAP28,False,0.004384442185727517,0.012976480129764809,0.9971959973672082,2.273208370244558,0.23777070858908989,0.5784013413052049
CEBPE,LAMA1,False,0.001529520859765251,0.01081373344147063,0.9998807154738485,1.4379264348806284,0.2167769308833005,0.607048051029806
