gene,W_observed,p_value_perm,z_score,perturbation,mean
ING1,0.018871113139375867,0.22885572139303484,0.5860124306694159,BHLHE40_pDS258,0.204750346740638
ANKRD10,0.012524974932093973,0.7711442786069652,-0.7388123880601247,BHLHE40_pDS258,0.3951109570041609
ADPRHL1,0.00041161670831408546,0.373134328358209,-0.36532414510237504,BHLHE40_pDS258,0.0069348127600554
GAS6,0.010822393902412436,0.6517412935323383,-0.6049292549282869,BHLHE40_pDS258,0.2227808599167822
TMEM253,0.0006083131203961151,0.0845771144278607,0.08022698809650188,BHLHE40_pDS258,0.0036407766990291
RP11-524O1.4,0.003722643645882042,0.7661691542288557,-0.814419295564179,BHLHE40_pDS258,0.0100554785020804
RAB2B,0.012972580282528692,0.08955223880597014,1.8371445225401877,BHLHE40_pDS258,0.0312066574202496
REM2,0.006948612001206436,0.01990049751243781,1.2165614418821462,BHLHE40_pDS258,0.0123092926490984
AJUBA,0.0005403527202652502,0.4577114427860697,-0.6951230748160281,BHLHE40_pDS258,0.0088418862690707
SLC7A8,0.02118118649574061,0.6417910447761194,-0.49635330156263385,BHLHE40_pDS258,0.3656380027739251
SLC22A17,0.00032698682698228097,0.06467661691542288,1.7201649003726225,BHLHE40_pDS258,0.0292995839112343
NGDN,0.030399751013507496,0.3333333333333333,0.26283753583799263,BHLHE40_pDS258,0.0292995839112343
RP11-66N24.4,0.0003201147733832221,0.9950248756218906,-0.558974106705256,BHLHE40_pDS258,0.007628294036061
PCK2,0.024539561610520826,0.15422885572139303,0.9541985298673645,BHLHE40_pDS258,0.2298890429958391
PSME1,0.023925256947267094,0.46766169154228854,-0.16364394937209367,BHLHE40_pDS258,0.6432038834951457
EMC9,0.014215498782915732,0.5373134328358209,-0.3176027661932458,BHLHE40_pDS258,0.2076976421636615
RNF31,0.00029661128985279943,0.024875621890547265,-0.006179823724050093,BHLHE40_pDS258,0.0036407766990291
RP11-468E2.4,0.0018714266118214228,0.04975124378109453,0.9637042441094263,BHLHE40_pDS258,0.0048543689320388
NFATC4,0.00321456501966017,0.6019900497512438,-0.6083191948778107,BHLHE40_pDS258,0.0249653259361997
STXBP6,0.1448402062982862,0.004975124378109453,12.238546820400844,BHLHE40_pDS258,0.5362343966712899
RP11-1103G16.1,0.007396505336390768,0.4079601990049751,0.07035928197801138,BHLHE40_pDS258,0.0327669902912621
RP11-829H16.3,0.0006493508443555599,0.14427860696517414,-0.07761867386264508,BHLHE40_pDS258,0.0046809986130374
STRN3,0.017275497374838446,0.3034825870646766,0.3959244435494166,BHLHE40_pDS258,0.1454576976421636
AP4S1,0.009654321707042862,0.29850746268656714,0.3548849944362576,BHLHE40_pDS258,0.0787101248266296
ARHGAP5-AS1,0.006677774870098586,0.48756218905472637,-0.21911819837922378,BHLHE40_pDS258,0.0521844660194174
ARHGAP5,0.010576743197116696,0.6467661691542289,-0.5617390842094303,BHLHE40_pDS258,0.1508321775312066
EAPP,0.02105453657131023,0.4975124378109453,-0.23026301025052595,BHLHE40_pDS258,0.5818307905686546
KIAA0391,0.00034790714166900015,0.004975124378109453,5.017706931889446,BHLHE40_pDS258,0.0292995839112343
NFKBIA,0.014117997096418316,0.5920398009950248,-0.3380709930861163,BHLHE40_pDS258,0.2628294036061026
FOXA1,0.006418464103853893,0.11940298507462686,0.9796211753122844,BHLHE40_pDS258,0.0292995839112343
KLHL28,0.007762250473935148,0.1691542288557214,1.0284070984333284,BHLHE40_pDS258,0.0247919556171983
RN7SL1,0.0070538586256589115,0.21393034825870647,0.5476738694993574,BHLHE40_pDS258,0.0240984743411927
AL139099.1,0.013654853472456686,0.01990049751243781,2.8025003802536026,BHLHE40_pDS258,0.0230582524271844
POLE2,0.011564884640954459,0.39303482587064675,0.07017779037968518,BHLHE40_pDS258,0.1237864077669902
VCPKMT,0.006299190088047881,0.6268656716417911,-0.24259437971916012,BHLHE40_pDS258,0.0393550624133148
TXNDC16,0.007652766171813323,0.05970149253731343,1.3145812723803776,BHLHE40_pDS258,0.0180305131761442
PSMC6,0.021432985934857773,0.5771144278606966,-0.36043198984864805,BHLHE40_pDS258,0.7314493758668515
CGRRF1,0.002629452855122248,0.8258706467661692,-0.9651736228653177,BHLHE40_pDS258,0.0423023578363384
DLGAP5,0.014083282116467066,0.472636815920398,-0.07561389082807675,BHLHE40_pDS258,0.1853328710124826
RP11-108M12.3,0.00021439425301585316,0.6567164179104478,-0.43736217487374596,BHLHE40_pDS258,0.0031206657420249
NAA30,0.004995439444123252,0.6268656716417911,-0.5559640650564796,BHLHE40_pDS258,0.0481969486823855
PSMA3,0.02100273695405662,0.7164179104477612,-0.6947369645856855,BHLHE40_pDS258,1.415742024965326
PCNXL4,0.004707659744712622,0.8109452736318408,-0.9405846806907846,BHLHE40_pDS258,0.0613730929264909
SLC38A6,0.010502542365745868,0.43283582089552236,-0.041976804531738514,BHLHE40_pDS258,0.1090499306518723
ZBTB25,0.00720116130204881,0.19402985074626866,0.7240456080405342,BHLHE40_pDS258,0.0204576976421636
ZBTB1,0.0028281246082575845,0.572139303482587,-0.5690994590796584,BHLHE40_pDS258,0.0292995839112343
ATP6V1D,0.05614934700852937,0.004975124378109453,4.229862165265192,BHLHE40_pDS258,0.2900485436893203
ZFP36L1,0.0335862443553946,0.06467661691542288,1.9927858719920042,BHLHE40_pDS258,0.2657766990291262
NUMB,0.0030946690393902562,1.0,-1.5628239858032826,BHLHE40_pDS258,0.0754160887656033
RP5-1021I20.1,0.0003015038077470227,1.0,-3.7654891560796155,BHLHE40_pDS258,0.0026005547850208
EIF2B2,0.015951016708962415,0.3681592039800995,0.2495907803865224,BHLHE40_pDS258,0.1976421636615811
FOS,0.0034983505475228594,0.05970149253731343,2.06935029652793,BHLHE40_pDS258,0.0084951456310679
JDP2,0.0002237160401447982,0.5870646766169154,-0.12973913878730672,BHLHE40_pDS258,0.0038141470180305
TMED8,0.0038196880052550185,0.7313432835820896,-0.7448118601226887,BHLHE40_pDS258,0.039008321775312
NOXRED1,0.0007898085873013569,0.19402985074626866,0.850937065263361,BHLHE40_pDS258,0.0017337031900138
SPTLC2,0.009514202305849862,0.22388059701492538,0.5269301379631558,BHLHE40_pDS258,0.060506241331484
GPR65,0.0014711167838821933,0.9751243781094527,-1.8136820317293971,BHLHE40_pDS258,0.0176837725381414
IFI27L2,0.007414613357863075,0.208955223880597,0.9236494766736502,BHLHE40_pDS258,0.0187239944521497
RP11-1070N10.5,0.0057531615973903496,0.014925373134328358,6.5801884226959615,BHLHE40_pDS258,0.0036407766990291
RP11-872J21.3,0.007118995074261894,0.4975124378109453,-0.3667037594793059,BHLHE40_pDS258,0.0625866851595007
RP11-433J8.1,0.0003094448688308002,0.9900497512437811,-1.4060857502835988,BHLHE40_pDS258,0.0038141470180305
WARS,0.03471301077466224,0.0845771144278607,1.7671999089758421,BHLHE40_pDS258,0.4363730929264909
BEGAIN,0.0027515589510323057,0.7114427860696517,-0.8735143981956134,BHLHE40_pDS258,0.0218446601941747
LINC00523,0.0007109976370576714,0.004975124378109453,8.13118860317706,BHLHE40_pDS258,0.0017337031900138
RP11-1017G21.5,0.0006474286104787423,0.8656716417910447,-0.7449256273660767,BHLHE40_pDS258,0.0150832177531206
HSP90AA1,0.0358428941177202,0.27860696517412936,0.47509198147120413,BHLHE40_pDS258,7.797850208044383
WDR20,0.011463837948728848,0.417910447761194,-0.011579452916061266,BHLHE40_pDS258,0.0977808599167822
CDC42BPB,0.003053092227248645,0.6417910447761194,-0.6196560629125776,BHLHE40_pDS258,0.015256588072122
RP11-600F24.7,0.00018729587687649725,0.9950248756218906,-1.1132923323412542,BHLHE40_pDS258,0.002253814147018
C14orf2,0.06174901599459109,0.03980099502487562,2.1320077284321997,BHLHE40_pDS258,3.0083217753120666
ADSSL1,0.0018893288216953416,0.5870646766169154,-0.6027828097585968,BHLHE40_pDS258,0.0239251040221914
LINC00638,0.00027594139251704836,0.004975124378109453,6.084821741544289,BHLHE40_pDS258,0.0020804438280166
NUDT14,0.04090489742801873,0.04477611940298507,2.145411061313112,BHLHE40_pDS258,0.3980582524271844
CRIP2,0.009004536167306473,0.07462686567164178,1.6002180050573076,BHLHE40_pDS258,0.0292995839112343
MTMR10,0.004046326246464082,0.3582089552238806,0.28963899515578234,BHLHE40_pDS258,0.0102288488210818
ZFYVE19,0.0021656680508501864,0.8308457711442786,-1.0508408309075221,BHLHE40_pDS258,0.0585991678224687
RP11-532F12.5,0.0009495904195555738,0.32338308457711445,-0.4042720713318731,BHLHE40_pDS258,0.0072815533980582
SPINT1,0.0063640795266392425,0.23383084577114427,1.1410294628676705,BHLHE40_pDS258,0.0100554785020804
CHAC1,0.0010236729992417139,0.13432835820895522,0.223502652537945,BHLHE40_pDS258,0.0062413314840499
CHP1,0.020562474653620853,0.03482587064676617,1.9565188682817278,BHLHE40_pDS258,0.0866851595006934
ITPKA,0.006750592387694291,0.4129353233830846,-0.05877981793627863,BHLHE40_pDS258,0.0292995839112343
LTK,0.0002231695329622796,1.0,-0.5979690522450309,BHLHE40_pDS258,0.0039875173370319
EHD4,0.006170373572291538,0.5373134328358209,-0.2280033342041777,BHLHE40_pDS258,0.0292995839112343
STARD9,0.0007508704648995941,0.39800995024875624,-0.601435385074772,BHLHE40_pDS258,0.0102288488210818
CTD-2036P10.3,0.0011111101221652738,0.5970149253731343,-0.6538896790421974,BHLHE40_pDS258,0.0292995839112343
TMEM62,0.00490728503965564,0.4527363184079602,-0.0115761595130438,BHLHE40_pDS258,0.0220180305131761
MAP1A,0.05341553127038765,0.004975124378109453,4.441765020024408,BHLHE40_pDS258,0.0292995839112343
PDIA3,0.029939795024444986,0.29850746268656714,0.21690291028664735,BHLHE40_pDS258,1.102635228848821
CASC4,0.007134991794937431,0.4975124378109453,-0.10482312388987577,BHLHE40_pDS258,0.0572122052704577
B2M,0.04134887862222403,0.08955223880597014,1.4408934903715722,BHLHE40_pDS258,9.361650485436892
SORD,0.006599348683618149,0.7960199004975125,-0.9074983785980293,BHLHE40_pDS258,0.0292995839112343
SHF,0.0058979537274533545,0.3781094527363184,0.4234151421184014,BHLHE40_pDS258,0.0292995839112343
RP11-227D13.4,0.00019997319130807555,0.5024875621890548,-0.0541879864788564,BHLHE40_pDS258,0.0026005547850208
GALK2,0.01691687342768481,0.2537313432835821,0.5029628421872471,BHLHE40_pDS258,0.1279472954230235
LYSMD2,0.0017111832476804096,0.14427860696517414,0.13446166762961653,BHLHE40_pDS258,0.0055478502080443
DYX1C1,0.006263051205097648,0.19402985074626866,1.3261913585713232,BHLHE40_pDS258,0.0138696255201109
MNS1,0.001931150196731901,0.6467661691542289,-0.7336212674076658,BHLHE40_pDS258,0.0253120665742024
CCNB2,0.03142349942062032,0.32338308457711445,0.23088765554348137,BHLHE40_pDS258,0.92250346740638
ANXA2,0.08458853710908167,0.004975124378109453,4.773734149636426,BHLHE40_pDS258,2.070735090152566
LACTB,0.012269081378521571,0.1791044776119403,0.6310647131920327,BHLHE40_pDS258,0.0794036061026352
RPS27L,0.01758384512892923,0.7562189054726368,-0.7209329917471771,BHLHE40_pDS258,1.0516643550624134
RAB8B,0.006385583694755469,0.48756218905472637,-0.046446147014372954,BHLHE40_pDS258,0.0343273231622746
KIAA0101,0.0474709131292673,0.12437810945273632,1.0920401015962622,BHLHE40_pDS258,3.1288141470180304
TRIP4,0.011539724058595659,0.21393034825870647,0.5842810771260657,BHLHE40_pDS258,0.084257975034674
PIF1,0.01282656268919865,0.9950248756218906,-1.4215751982516558,BHLHE40_pDS258,0.3372052704576976
CLPX,0.009787760454004356,0.7014925373134329,-0.626181829581552,BHLHE40_pDS258,0.0292995839112343
IGDCC3,0.0007207280144719624,0.009950248756218905,3.3928193359727614,BHLHE40_pDS258,0.0019070735090152
SMAD3,0.006239924200410904,0.5572139303482587,-0.09565376768326189,BHLHE40_pDS258,0.0201109570041608
PKM,0.10409487191807686,0.004975124378109453,6.154861421516488,BHLHE40_pDS258,4.028085991678225
CD276,0.006114774390186613,0.746268656716418,-0.7400015815035631,BHLHE40_pDS258,0.07125520110957
SEMA7A,0.0004577229591221738,1.0,-0.42867823924377735,BHLHE40_pDS258,0.0090152565880721
ARID3B,0.015394123281386174,0.07960199004975124,1.8179732603215024,BHLHE40_pDS258,0.0561719833564493
RP11-817O13.8,0.006257952488629699,0.3333333333333333,0.6882850826679636,BHLHE40_pDS258,0.0261789181692094
LINGO1,0.00030657740822363425,0.004975124378109453,5.554853031410499,BHLHE40_pDS258,0.0017337031900138
PSMA4,0.022509500412820276,0.7810945273631841,-0.7788228101073628,BHLHE40_pDS258,4.220527045769765
CTSH,0.029451741804568974,0.38308457711442784,0.1296021357471834,BHLHE40_pDS258,1.0381414701803051
KIAA1024,0.0001832084365842912,0.004975124378109453,5.038685574406784,BHLHE40_pDS258,0.0024271844660194
CTD-2034I4.2,0.0004145270064016582,0.06467661691542288,-0.0844064297201155,BHLHE40_pDS258,0.0062413314840499
RPS17L,0.0018144336250604702,0.4129353233830846,-0.37179729362942016,BHLHE40_pDS258,0.0136962552011095
RP11-752G15.3,9.419684977182833e-05,0.9303482587064676,-1.5135417478771853,BHLHE40_pDS258,0.0017337031900138
RP11-752G15.6,0.017864406990770437,0.4129353233830846,-0.028140668675686566,BHLHE40_pDS258,0.2395977808599168
DET1,0.0014946145557818418,0.9751243781094527,-0.9991283966715347,BHLHE40_pDS258,0.0287794729542302
HAPLN3,0.00045526540031665726,0.0945273631840796,0.6967231265694974,BHLHE40_pDS258,0.0034674063800277
FANCI,0.009697134500051406,0.8507462686567164,-1.0138520004774387,BHLHE40_pDS258,0.3616504854368932
MESP2,0.0003692627320754094,0.15422885572139303,-0.14367365356559558,BHLHE40_pDS258,0.0046809986130374
IDH2,0.03547199578524029,0.208955223880597,0.6334204982008889,BHLHE40_pDS258,0.7309292649098474
PRC1,0.026910245523129216,0.25870646766169153,0.4795231143539205,BHLHE40_pDS258,0.0292995839112343
AC068831.10,0.005114457972441707,0.29850746268656714,0.6116593890149497,BHLHE40_pDS258,0.0123092926490984
CHD2,0.015393761349158446,0.4925373134328358,-0.11022578318183866,BHLHE40_pDS258,0.2331830790568654
NR2F2-AS1,0.019291519145817816,0.009950248756218905,4.292020102499451,BHLHE40_pDS258,0.0348474341192787
NR2F2,0.02398439495903261,0.13432835820895522,1.0874875389416752,BHLHE40_pDS258,0.2472260748959778
ARRDC4,0.0006450343575655363,0.46766169154228854,-0.7665747028661403,BHLHE40_pDS258,0.0126560332871012
TTC23,0.0023535617026154863,0.5920398009950248,-0.5926127922674428,BHLHE40_pDS258,0.0135228848821081
RP11-526I2.5,0.0063606765047837495,0.19402985074626866,1.2343247125955294,BHLHE40_pDS258,0.0128294036061026
LINS,0.005157254804140648,0.6218905472636815,-0.5137419896876875,BHLHE40_pDS258,0.0807905686546463
ASB7,0.0032116084234586105,0.43781094527363185,-0.2221020998893629,BHLHE40_pDS258,0.0292995839112343
RP11-299G20.3,0.0053483406995876335,0.009950248756218905,8.053709587598675,BHLHE40_pDS258,0.0050277392510402
RP11-89K11.1,0.0031165905942498115,0.4975124378109453,-0.35578709009896375,BHLHE40_pDS258,0.0258321775312066
HBZ,0.421328817547006,0.004975124378109453,25.367116184347253,BHLHE40_pDS258,53.44642857142857
HBA2,0.02429518563003204,0.4129353233830846,0.09704186832648638,BHLHE40_pDS258,0.2335298196948682
HBA1,0.23522817385233258,0.004975124378109453,15.75817097827539,BHLHE40_pDS258,5.426317614424411
RAB11FIP3,0.0005091414323141639,0.14925373134328357,-0.2644552849577234,BHLHE40_pDS258,0.0050277392510402
RHBDL1,0.007994003237874801,0.3333333333333333,0.4839622140540529,BHLHE40_pDS258,0.0218446601941747
HAGH,0.010086449635869911,0.7313432835820896,-0.7453452308328107,BHLHE40_pDS258,0.0292995839112343
NPW,0.17280691465296996,0.004975124378109453,9.751604554829022,BHLHE40_pDS258,1.530859916782247
PRSS27,0.00011348511667748034,0.004975124378109453,6.481548419853452,BHLHE40_pDS258,0.0020804438280166
LA16c-325D7.2,0.00243038438876756,0.6268656716417911,-0.697480869943124,BHLHE40_pDS258,0.0218446601941747
CLDN6,0.007954644505640412,0.7611940298507462,-0.7482371725463598,BHLHE40_pDS258,0.0292995839112343
TNFRSF12A,0.026389343096018248,0.13930348258706468,0.9433986661409891,BHLHE40_pDS258,0.2241678224687933
IL32,0.000550382189326347,0.0845771144278607,0.513039453103406,BHLHE40_pDS258,0.0055478502080443
ZNF597,8.41203072531099e-05,0.32338308457711445,0.45951031760398564,BHLHE40_pDS258,0.0292995839112343
CREBBP,0.01513313425745668,0.21393034825870647,0.7768057398850041,BHLHE40_pDS258,0.1173717059639389
ATF7IP2,0.11501530008740223,0.004975124378109453,6.660588505131219,BHLHE40_pDS258,1.016123439667129
EMP2,0.013817151383032003,0.4427860696517413,-0.15869084361832023,BHLHE40_pDS258,0.0292995839112343
SOCS1,0.029448144309889845,0.1044776119402985,1.6962361658517833,BHLHE40_pDS258,0.1976421636615811
TXNDC11,0.01962330488624992,0.03482587064676617,2.3411511965837226,BHLHE40_pDS258,0.0892857142857142
C16orf45,0.0004093915238504249,0.9900497512437811,-0.32759356617769236,BHLHE40_pDS258,0.0020804438280166
ABCC1,0.01168784319113857,0.15920398009950248,0.9108444842510093,BHLHE40_pDS258,0.0561719833564493
RP11-14N9.2,0.00016663025563879593,0.01990049751243781,1.9922763678448823,BHLHE40_pDS258,0.0029472954230235
CTD-2576D5.4,0.0026453696436045675,0.6517412935323383,-0.9582690428098751,BHLHE40_pDS258,0.0104022191400832
ARL6IP1,0.025898471073143803,0.36318407960199006,0.18351102107132963,BHLHE40_pDS258,0.5778432732316228
COQ7,0.00602992334135031,0.8557213930348259,-0.9754537213873484,BHLHE40_pDS258,0.1059292649098474
ITPRIPL2,0.0007502410532445968,0.0845771144278607,0.22187154497731254,BHLHE40_pDS258,0.0057212205270457
CCP110,0.02055263996760851,0.029850746268656716,2.3951622567737965,BHLHE40_pDS258,0.0622399445214979
C16orf62,0.011832846106440814,0.208955223880597,0.921933586147276,BHLHE40_pDS258,0.0598127600554785
DCUN1D3,0.0005684197488328222,0.9751243781094527,-0.5616883595706013,BHLHE40_pDS258,0.0065880721220527
TMEM159,0.014322771894511912,0.18407960199004975,0.9781840610878263,BHLHE40_pDS258,0.0738557558945908
CRYM,0.09029437699290278,0.004975124378109453,5.080705898224642,BHLHE40_pDS258,0.4363730929264909
UBFD1,0.007119964622041569,0.8706467661691543,-0.9767997315634538,BHLHE40_pDS258,0.0292995839112343
PLK1,0.022226362489001394,0.7164179104477612,-0.6224575038769491,BHLHE40_pDS258,0.8176144244105409
RBBP6,0.020882796464661398,0.5074626865671642,-0.25052009499722516,BHLHE40_pDS258,0.5234049930651873
CTD-3203P2.2,0.00030200695755365806,0.9104477611940298,-0.23879536593101053,BHLHE40_pDS258,0.0038141470180305
PRRT2,0.0011970749775886233,0.009950248756218905,3.204241043428543,BHLHE40_pDS258,0.0027739251040221
MVP,0.00018806911743497395,0.004975124378109453,5.231275441699911,BHLHE40_pDS258,0.0292995839112343
YPEL3,0.006450451931982827,0.3582089552238806,0.1701607854401693,BHLHE40_pDS258,0.0438626907073509
GDPD3,0.0001867651652580699,0.9850746268656716,-1.729307998594498,BHLHE40_pDS258,0.0027739251040221
CORO1A,0.04404439202902602,0.004975124378109453,7.068995146311792,BHLHE40_pDS258,0.0488904299583911
MYLPF,0.0008037516623369716,0.0945273631840796,0.12317625221617821,BHLHE40_pDS258,0.0062413314840499
ZNF48,0.010147305673509705,0.3283582089552239,0.21198316490863742,BHLHE40_pDS258,0.0599861303744798
PRR14,0.015346813675177205,0.32338308457711445,0.3397016154511579,BHLHE40_pDS258,0.1692094313453536
PRSS36,0.00013595877711019994,1.0,-0.4849843401427715,BHLHE40_pDS258,0.0060679611650485
PYCARD,0.06191183544628892,0.03482587064676617,2.41552676828583,BHLHE40_pDS258,0.8864424410540915
C16orf98,0.0016279481038685942,0.6965174129353234,-0.8083408076569905,BHLHE40_pDS258,0.0240984743411927
TGFB1I1,0.0003408557842222561,0.004975124378109453,3.482523998625428,BHLHE40_pDS258,0.0292995839112343
AHSP,0.015953415941796417,0.004975124378109453,4.77080078213122,BHLHE40_pDS258,0.0197642163661581
ZNF267,0.010025486156728509,0.43283582089552236,-0.0791749426608751,BHLHE40_pDS258,0.0768030513176144
RP11-212I21.4,0.0005072236780597906,0.004975124378109453,3.9999628649840338,BHLHE40_pDS258,0.0038141470180305
OGFOD1,0.01304199685237373,0.5472636815920398,-0.3470740708575408,BHLHE40_pDS258,0.2839805825242718
MT2A,0.010440100765338394,0.38308457711442784,0.1008151581846859,BHLHE40_pDS258,0.0835644937586685
MT1A,0.005819082416554591,0.12935323383084577,1.749100729525165,BHLHE40_pDS258,0.0046809986130374
HERPUD1,0.016068204337370776,0.42786069651741293,-0.1319289105374774,BHLHE40_pDS258,0.2626560332871012
PLLP,0.0005580493220515515,0.009950248756218905,1.8156848104550358,BHLHE40_pDS258,0.0053744798890429
KIFC3,0.04227008786001114,0.004975124378109453,4.787677171428421,BHLHE40_pDS258,0.1282940360610263
TEPP,0.0006308552491926763,0.417910447761194,-0.28761016820733654,BHLHE40_pDS258,0.0055478502080443
CDH8,0.00014368104731278945,0.05970149253731343,1.76894650971106,BHLHE40_pDS258,0.0031206657420249
Y_RNA,0.00046082999931684314,0.004975124378109453,5.966126547428121,BHLHE40_pDS258,0.0292995839112343
CKLF,0.02328117764427625,0.4427860696517413,-0.13498622045964268,BHLHE40_pDS258,0.8018377253814147
CMTM3,0.034517205383177665,0.04477611940298507,2.276544134963307,BHLHE40_pDS258,0.2858876560332871
PDP2,0.005411824768653703,0.25870646766169153,0.6223278331423926,BHLHE40_pDS258,0.0136962552011095
CES2,0.00406226083346671,0.9900497512437811,-1.315247068617009,BHLHE40_pDS258,0.0292995839112343
CES3,0.00019823984312148868,0.9850746268656716,-0.2866234838228812,BHLHE40_pDS258,0.0069348127600554
HSF4,0.000665800700728144,0.8009950248756219,-0.7338854146155733,BHLHE40_pDS258,0.0292995839112343
CTRL,0.0001566726926845373,0.009950248756218905,0.44227858518304125,BHLHE40_pDS258,0.0024271844660194
NQO1,0.09019524909208623,0.004975124378109453,7.364610276842101,BHLHE40_pDS258,0.4739944521497919
ZNF19,0.0010690892585997396,0.43283582089552236,-0.581368165512089,BHLHE40_pDS258,0.0071081830790568
ZFHX3,0.007927022851241921,0.11940298507462686,1.187965419424703,BHLHE40_pDS258,0.0223647711511789
RP5-991G20.4,0.0002959938585355565,1.0,-0.5175226485723134,BHLHE40_pDS258,0.0057212205270457
PSMD7,0.05938142375320798,0.03980099502487562,2.346723682293103,BHLHE40_pDS258,0.0292995839112343
AC009120.6,0.0009628062392442802,0.19402985074626866,-0.13254647258980046,BHLHE40_pDS258,0.0081484049930651
RP11-252A24.7,0.004719725920534516,0.417910447761194,0.16859395460236096,BHLHE40_pDS258,0.0292995839112343
TERF2IP,0.019529046911129205,0.6517412935323383,-0.565832222448008,BHLHE40_pDS258,0.7312760055478502
NUDT7,0.008642776792295017,0.004975124378109453,2.5528468725437623,BHLHE40_pDS258,0.0182038834951456
7SK,0.00021852661079027605,0.7014925373134329,-0.5559663870752098,BHLHE40_pDS258,0.0292995839112343
COTL1,0.02717765289026224,0.004975124378109453,6.616314396886738,BHLHE40_pDS258,0.0221914008321775
GINS2,0.04067074356314573,0.13432835820895522,0.9857596501985552,BHLHE40_pDS258,1.5875520110957004
MAP1LC3B,0.04822246066800625,0.06965174129353234,1.6092199968988097,BHLHE40_pDS258,0.970873786407767
CYBA,0.06680006872212667,0.009950248756218905,3.892120789898906,BHLHE40_pDS258,4.478155339805825
SNAI3-AS1,0.0031665751856834352,0.4626865671641791,-0.19625989254641055,BHLHE40_pDS258,0.0138696255201109
SPATA2L,0.0016422537514454735,0.6417910447761194,-0.7704855929322775,BHLHE40_pDS258,0.0301664355062413
VPS9D1,0.0005712917351280333,1.0,-0.6502292709212596,BHLHE40_pDS258,0.0055478502080443
NXN,8.869028384726913e-05,0.945273631840796,-1.6212314086342683,BHLHE40_pDS258,0.0027739251040221
MYO1C,0.010373628840789354,0.21890547263681592,0.777251808870528,BHLHE40_pDS258,0.0506241331484049
MIR22HG,0.0010451233200058452,0.11940298507462686,-0.07562465521466177,BHLHE40_pDS258,0.0292995839112343
SERPINF1,0.05280590551387889,0.014925373134328358,2.731965655540935,BHLHE40_pDS258,0.526872399445215
HIC1,0.00027752894367262916,0.6965174129353234,-0.7356889321791598,BHLHE40_pDS258,0.0027739251040221
MNT,0.005943762646744054,0.5970149253731343,-0.5866225597586112,BHLHE40_pDS258,0.0447295423023578
PAFAH1B1,0.011480777165186019,0.7313432835820896,-0.7796225884505665,BHLHE40_pDS258,0.2994105409153952
TRPV3,0.00012192431725756269,0.004975124378109453,6.145411296972617,BHLHE40_pDS258,0.002253814147018
PSMB6,0.12806424804767114,0.004975124378109453,9.201425285603955,BHLHE40_pDS258,3.9141816920943135
ENO3,0.006605115263045738,0.5870646766169154,0.01642119477131746,BHLHE40_pDS258,0.0208044382801664
CAMTA2,0.0042390010504610495,0.48258706467661694,-0.09776410039302894,BHLHE40_pDS258,0.0292995839112343
RP5-1050D4.3,0.0001138717576239926,0.004975124378109453,4.707377225200348,BHLHE40_pDS258,0.0017337031900138
RP5-1050D4.5,0.0002669829354045094,0.004975124378109453,3.8140557382295,BHLHE40_pDS258,0.0031206657420249
NLRP1,0.00988096671962066,0.27860696517412936,0.2514234116368755,BHLHE40_pDS258,0.0504507628294036
C17orf100,0.012648687584718061,0.014925373134328358,2.7855525528695524,BHLHE40_pDS258,0.0251386962552011
DLG4,0.005995091634882605,0.1691542288557214,1.3116804346976252,BHLHE40_pDS258,0.0136962552011095
CLDN7,0.0008795129145108648,0.5522388059701493,-0.6815073474569335,BHLHE40_pDS258,0.0091886269070735
SLC2A4,0.0009706752224118838,0.01990049751243781,1.5371664845396726,BHLHE40_pDS258,0.0292995839112343
SENP3,0.006534916045288055,0.5074626865671642,-0.006740462066487139,BHLHE40_pDS258,0.0213245492371705
CD68,0.003398882502601757,0.3582089552238806,-0.1703768105664706,BHLHE40_pDS258,0.0161234396671289
SAT2,0.01141482502929385,0.08955223880597014,1.279511201174794,BHLHE40_pDS258,0.0468099861303744
WRAP53,0.015662230016170568,0.12437810945273632,1.23193678431295,BHLHE40_pDS258,0.0700416088765603
KCNAB3,7.266830130355742e-05,0.4228855721393035,0.202806851376419,BHLHE40_pDS258,0.0024271844660194
C17orf59,0.0029196373371410465,0.8606965174129353,-1.025266166841768,BHLHE40_pDS258,0.0292995839112343
AURKB,0.044687179011514026,0.01990049751243781,2.4511183706084534,BHLHE40_pDS258,0.5924063800277393
LINC00324,0.0007315855230335621,1.0,-0.3445314572585965,BHLHE40_pDS258,0.0062413314840499
SLC25A35,0.00018763671994982087,0.05472636815920398,1.6079567286962735,BHLHE40_pDS258,0.0031206657420249
PMP22,0.03686750828511672,0.014925373134328358,3.7188934989830504,BHLHE40_pDS258,0.1106102635228848
ZNF286A,0.005627005758756129,0.7213930348258707,-0.22385500235112346,BHLHE40_pDS258,0.0195908460471567
UBB,0.019755708241299977,0.5621890547263682,-0.22741083361015058,BHLHE40_pDS258,10.679785020804438
FAM211A,0.00919007083036288,0.1890547263681592,0.7857762880051947,BHLHE40_pDS258,0.0440360610263522
ZNF287,0.0003439440129044567,0.004975124378109453,6.503592443070639,BHLHE40_pDS258,0.002253814147018
MAP2K3,0.008813795005770031,0.47761194029850745,-0.023211004033633232,BHLHE40_pDS258,0.062760055478502
RP11-192H23.6,0.016821519711806045,0.009950248756218905,3.222537050587066,BHLHE40_pDS258,0.0433425797503467
