gene,S2,p_value_perm
B2M,0.0010004698758663,0.9121756487025948
AL049794.1,0.0010004698758663,0.6666666666666666
OVOL1-AS1,0.0010004698758663,0.9660678642714572
RBP1,0.0010004698758663,0.9041916167664672
RP11-231G3.1,0.0010004698758663,0.9780439121756488
RP11-562F9.2,0.0010004698758663,0.6287425149700598
ARL10,0.0010004698758663,0.9540918163672656
RIPK2,0.0010004698758663,0.7385229540918163
FA2H,0.0010004698758663,0.934131736526946
CRISPLD2,0.0010004698758663,0.5329341317365269
CCNI,0.0010004698758663,0.936127744510978
COL18A1-AS2,0.0010004698758663,1.0
TRGV2,0.0010004698758663,0.9181636726546906
CTC-264K15.6,0.0010004698758663,0.9241516966067864
RP11-775D22.2,0.0010004698758663,0.9720558882235528
AC010723.1,0.0010004698758663,0.9580838323353292
WARS,0.0010004698758663,0.9321357285429142
VPS26A,0.0010004698758663,0.906187624750499
PCDHA3,0.0010004698758663,0.9181636726546906
ZBED3,0.0010004698758663,0.9700598802395208
ZHX1,0.0010004698758663,0.7564870259481038
RP11-320G10.1,0.0010004698758663,0.9660678642714572
CDC6,0.0010004698758663,0.812375249500998
RP11-646J21.3,0.0010004698758663,0.8483033932135728
CSTF1,0.0010004698758663,0.9520958083832336
AC022173.2,0.0010004698758663,0.9261477045908184
XKR9,0.0010004698758663,0.9281437125748504
RP11-351J23.1,0.0010004698758663,0.9780439121756488
RP11-292E2.1,0.0010004698758663,0.8922155688622755
PGAM1,0.0010004698758663,0.4351297405189621
HSD17B4,0.0010004698758663,0.942115768463074
MOB1B,0.0010004698758663,0.9620758483033932
RP11-838N2.3,0.0010004698758663,0.8962075848303394
MOG,0.0010004698758663,0.9700598802395208
RP11-400N13.2,0.0010004698758663,0.9640718562874252
RP11-663P9.1,0.0010004698758663,0.9041916167664672
MRTO4,0.0010004698758663,0.6806387225548902
APOA1,0.0010004698758663,0.9660678642714572
MDC1-AS1,0.0010004698758663,0.8403193612774451
RP11-635N19.1,0.0010004698758663,0.8483033932135728
POT1,0.0010004698758663,0.934131736526946
SETD7,0.0010004698758663,0.8882235528942116
RP11-126O1.6,0.0010004698758663,0.9241516966067864
PABPC1L2B-AS1,0.0010004698758663,0.9540918163672656
LGALS8-AS1,0.0010004698758663,0.9281437125748504
EXTL3-AS1,0.0010004698758663,0.9261477045908184
RP11-460I13.2,0.0010004698758663,0.998003992015968
RFWD3,0.0010004698758663,0.9680638722554892
OR2Y1,0.0010004698758663,1.0
RP11-293N14.1,0.0010004698758663,0.906187624750499
FGF13-AS1,0.0010004698758663,0.8762475049900199
ZCCHC9,0.0010004698758663,0.9500998003992016
SYT11,0.0010004698758663,0.998003992015968
RP4-669L17.2,0.0010004698758663,0.940119760479042
ANKFN1,0.0010004698758663,0.9121756487025948
KCNK9,0.0010004698758663,0.7664670658682635
TTLL2,0.0010004698758663,0.994011976047904
LINC01526,0.0010004698758663,0.874251497005988
SP2,0.0010004698758663,0.9500998003992016
WIPI1,0.0010004698758663,0.9780439121756488
RP11-114H23.1,0.0010004698758663,0.9161676646706588
C12orf54,0.0010004698758663,0.564870259481038
MRPL22,0.0010004698758663,0.9560878243512974
RP11-359K18.3,0.0010004698758663,0.940119760479042
PGM1,0.0010004698758663,0.9481037924151696
RP3-323N1.2,0.0010004698758663,0.7125748502994012
RP11-446J8.1,0.0010004698758663,0.998003992015968
CTD-2203K17.1,0.0010004698758663,0.9481037924151696
DRD1,0.0010004698758663,0.9720558882235528
SPANXN1,0.0010004698758663,0.9540918163672656
RP11-70C1.1,0.0010004698758663,1.0
RP11-2C24.7,0.0010004698758663,0.6506986027944112
TMCO5A,0.0010004698758663,0.9580838323353292
PLEKHD1,0.0010004698758663,0.9241516966067864
ROBO3,0.0010004698758663,0.9241516966067864
RP11-274B18.4,0.0010004698758663,0.9301397205588824
RP11-793B23.1,0.0010004698758663,0.9600798403193612
SLC6A12,0.0010004698758663,0.9141716566866268
SERPINB3,0.0010004698758663,0.9540918163672656
RP11-735G4.1,0.0010004698758663,0.9461077844311376
RP11-254F19.3,0.0010004698758663,0.942115768463074
RP1-85F18.6,0.0010004698758663,1.0
ATXN2L,0.0010004698758663,0.9161676646706588
CTA-292E10.6,0.0010004698758663,0.942115768463074
MCEE,0.0010004698758663,0.998003992015968
PGK2,0.0010004698758663,0.9860279441117764
QRICH1,0.0010004698758663,0.6946107784431138
AXDND1,0.0010004698758663,0.9600798403193612
TMEM57,0.0010004698758663,0.9820359281437124
AC159540.1,0.0010004698758663,0.9321357285429142
VTA1,0.0010004698758663,0.906187624750499
AC009506.1,0.0010004698758663,0.6666666666666666
ZNF649,0.0010004698758663,0.936127744510978
CC2D2B,0.0010004698758663,0.934131736526946
RP11-650L12.2,0.0010004698758663,0.9620758483033932
RP11-398J5.1,0.0010004698758663,0.9820359281437124
C7orf55,0.0010004698758663,0.994011976047904
CTB-187M2.1,0.0010004698758663,0.688622754491018
ZNF648,0.0010004698758663,0.9481037924151696
TRBJ2-2P,0.0010004698758663,0.7245508982035929
ZNF66,0.0010004698758663,0.8023952095808383
CCM2L,0.0010004698758663,0.9600798403193612
RPTOR,0.0010004698758663,0.9820359281437124
RP11-573J24.1,0.0010004698758663,0.9860279441117764
ABCA9,0.0010004698758663,0.8982035928143712
AC005808.3,0.0007074390335979,0.7445109780439122
MAGEA2B,0.0007074390335979,0.6447105788423154
TRBV24-1,0.0007074390335979,0.8003992015968064
HCFC1R1,0.0007074390335979,0.9281437125748504
KLHDC4,0.0007074390335979,0.8642714570858283
IGLCOR22-2,0.0007074390335979,0.8203592814371258
RP1-140K8.1,0.0007074390335979,0.8223552894211577
CRYGD,0.0007074390335979,0.5089820359281437
CPO,0.0007074390335979,0.9900199600798404
RP11-498P14.5,0.0007074390335979,0.9700598802395208
RP11-791M20.1,0.0007074390335979,0.7944111776447106
CTD-2349P21.9,0.0007074390335979,1.0
ATP5G3,0.0007074390335979,0.9820359281437124
KIF5C,0.0007074390335979,1.0
SLFN12L,0.0007074390335979,0.8782435129740519
OGDH,0.0007074390335979,0.9880239520958084
RP11-324C10.1,0.0007074390335979,0.6806387225548902
RBM34,0.0007074390335979,0.9321357285429142
APOLD1,0.0007074390335979,0.9181636726546906
ITIH6,0.0007074390335979,1.0
RP13-270P17.1,0.0007074390335979,0.940119760479042
RP4-669L17.10,0.0007074390335979,0.9600798403193612
DTX3L,0.0007074390335979,0.7465069860279441
RP11-758P17.2,0.0007074390335979,0.9321357285429142
BAHCC1,0.0007074390335979,1.0
XXbac-BPG116M5.17,0.0007074390335979,0.8942115768463074
EFHD2,0.0007074390335979,0.9481037924151696
C15orf65,0.0007074390335979,0.9261477045908184
RP11-402G3.3,0.0007074390335979,0.5768463073852296
UBALD2,0.0007074390335979,0.9540918163672656
RPL3,0.0007074390335979,0.9461077844311376
RP5-1024G6.5,0.0007074390335979,0.9281437125748504
ARNTL,0.0007074390335979,0.936127744510978
PUS10,0.0007074390335979,0.9720558882235528
IGHV5-78,0.0007074390335979,0.936127744510978
RP5-1011O1.2,0.0007074390335979,0.872255489021956
IAPP,0.0007074390335979,0.908183632734531
RUFY3,0.0007074390335979,0.7844311377245509
KIF6,0.0007074390335979,0.8363273453093812
AC006150.1,0.0007074390335979,0.8642714570858283
AC007652.1,0.0007074390335979,0.8383233532934131
ARAP1-AS2,0.0007074390335979,0.8502994011976048
TP53,0.0007074390335979,0.8782435129740519
RP11-770G2.5,0.0007074390335979,0.8403193612774451
AC116609.1,0.0007074390335979,0.8902195608782435
RP11-136I14.2,0.0007074390335979,0.9221556886227544
AC023128.1,0.0007074390335979,0.8882235528942116
MGAT4B,0.0007074390335979,0.8283433133732535
AC079742.4,0.0007074390335979,0.872255489021956
PUS3,0.0007074390335979,0.8942115768463074
RP11-503D12.1,0.0007074390335979,0.8702594810379242
NUDT11,0.0007074390335979,0.8662674650698603
ACYP2,0.0007074390335979,0.810379241516966
RP11-309L24.4,0.0007074390335979,0.8702594810379242
ATP5L,0.0007074390335979,0.8622754491017964
TDRD7,0.0007074390335979,0.8602794411177644
RP3-406A7.7,0.0007074390335979,0.8922155688622755
SYS1-DBNDD2,0.0007074390335979,0.8183632734530938
LUM,0.0007074390335979,0.8582834331337326
ZBTB43,0.0007074390335979,0.846307385229541
RP5-875O13.1,0.0007074390335979,0.8982035928143712
AC092159.3,0.0007074390335979,0.9680638722554892
OR10AG1,0.0007074390335979,0.6826347305389222
RP11-568A7.2,0.0007074390335979,0.9640718562874252
RP11-23I7.1,0.0007074390335979,0.998003992015968
MTCH2,0.0007074390335979,0.9301397205588824
C11orf49,0.0007074390335979,0.6506986027944112
GOLGA6D,0.0007074390335979,0.994011976047904
GDF5OS,0.0007074390335979,0.9301397205588824
RP11-899L11.3,0.0007074390335979,0.8582834331337326
HNF4A-AS1,0.0007074390335979,0.6766467065868264
RP11-930P14.2,0.0007074390335979,0.8962075848303394
MRPS21,0.0007074390335979,0.8882235528942116
RP5-1159O4.1,0.0007074390335979,0.9141716566866268
RP11-217E13.1,0.0007074390335979,0.936127744510978
RP11-711C17.1,0.0007074390335979,0.8862275449101796
LINC00427,0.0007074390335979,0.872255489021956
TM7SF3,0.0007074390335979,0.9540918163672656
ZNF521,0.0007074390335979,0.9441117764471058
RP11-12M5.3,0.0007074390335979,0.9600798403193612
RP11-1148O4.2,0.0007074390335979,0.9600798403193612
SS18,0.0007074390335979,0.8662674650698603
RP11-334N17.1,0.0007074390335979,0.9181636726546906
NHSL1,0.0007074390335979,0.5069860279441117
C17orf97,0.0007074390335979,0.940119760479042
PRSS33,0.0007074390335979,0.9121756487025948
TCEB2,0.0007074390335979,0.9520958083832336
HNRNPLL,0.0007074390335979,0.934131736526946
BATF3,0.0007074390335979,0.940119760479042
RP11-893F2.15,0.0007074390335979,0.9161676646706588
AF127577.11,0.0007074390335979,0.592814371257485
RP5-855F16.1,0.0007074390335979,0.9301397205588824
PARN,0.0007074390335979,0.9760479041916168
TAF1A,0.0007074390335979,0.9161676646706588
SESTD1,0.0007074390335979,0.9600798403193612
IP6K2,0.0007074390335979,0.8822355289421158
ACTR10,0.0007074390335979,0.93812375249501
ATP6V1C2,0.0007074390335979,0.934131736526946
RP11-455F5.4,0.0007074390335979,0.9520958083832336
RP11-67H24.2,0.0007074390335979,1.0
NRAV,0.0007074390335979,0.936127744510978
KRTAP4-4,0.0007074390335979,1.0
CTD-3032H12.1,0.0007074390335979,1.0
RP11-736P16.1,0.0007074390335979,0.9281437125748504
RP11-357K6.1,0.0007074390335979,0.9221556886227544
RASAL2,0.0007074390335979,0.9740518962075848
KB-51A8.1,0.0007074390335979,0.9101796407185628
RP1-28O17.1,0.0007074390335979,0.9520958083832336
ZDHHC4,0.0007074390335979,0.9301397205588824
IGHV3-74,0.0007074390335979,0.9241516966067864
RP11-77K12.7,0.0007074390335979,0.9520958083832336
TMEM198,0.0007074390335979,0.942115768463074
ELMO1,0.0007074390335979,0.9241516966067864
FAM150B,0.0007074390335979,0.9760479041916168
HOXA3,0.0007074390335979,0.9720558882235528
RP11-420M1.2,0.0007074390335979,0.8602794411177644
RP11-309H21.2,0.0007074390335979,0.872255489021956
GOLGA8N,0.0007074390335979,0.9321357285429142
ZC3H11A,0.0007074390335979,0.942115768463074
RP11-265N7.2,0.0007074390335979,0.8842315369261478
SLC30A3,0.0007074390335979,0.9500998003992016
HOXA-AS2,0.0007074390335979,0.9860279441117764
RP11-101O21.1,0.0007074390335979,0.9241516966067864
PIK3R6,0.0007074390335979,0.9281437125748504
IGHV1-2,0.0007074390335979,0.9161676646706588
RP11-737O24.1,0.0007074390335979,0.8542914171656687
TSN,0.0007074390335979,0.9740518962075848
AC004744.3,0.0007074390335979,0.942115768463074
HCCAT5,0.0007074390335979,0.9520958083832336
SYT14,0.0007074390335979,0.8902195608782435
TMCO3,0.0007074390335979,0.93812375249501
WDR45B,0.0007074390335979,0.9760479041916168
CDK5R2,0.0007074390335979,0.9560878243512974
IGHGP,0.0007074390335979,0.8203592814371258
AC108938.5,0.0007074390335979,0.9600798403193612
CHRNB4,0.0007074390335979,0.9860279441117764
NDFIP2,0.0007074390335979,0.8842315369261478
TAT-AS1,0.0007074390335979,0.8522954091816367
FER1L5,0.0007074390335979,1.0
RP11-313P22.1,0.0007074390335979,1.0
GREM2,0.0007074390335979,0.8882235528942116
OR2T10,0.0007074390335979,0.8982035928143712
YIPF6,0.0007074390335979,0.8922155688622755
CKAP4,0.0007074390335979,0.934131736526946
B3GAT3,0.0007074390335979,0.9121756487025948
HIST1H2BG,0.0007074390335979,1.0
PILRA,0.0007074390335979,0.994011976047904
KCNA4,0.0007074390335979,0.9221556886227544
CACTIN-AS1,0.0007074390335979,1.0
CLCN1,0.0007074390335979,1.0
LRRC40,0.0007074390335979,0.9161676646706588
AC073842.19,0.0007074390335979,0.93812375249501
MSH5,0.0007074390335979,1.0
CD81,0.0007074390335979,0.9181636726546906
IGF2,0.0007074390335979,0.936127744510978
HOOK2,0.0007074390335979,0.9461077844311376
AC005009.2,0.0007074390335979,0.93812375249501
FARSA,0.0007074390335979,0.9121756487025948
PRAMEF2,0.0007074390335979,0.9660678642714572
OR7A10,0.0007074390335979,0.6966067864271457
PTCH1,0.0007074390335979,0.908183632734531
CTD-3149D2.4,0.0007074390335979,0.4431137724550898
DIRAS2,0.0007074390335979,0.9780439121756488
RP11-467L13.7,0.0007074390335979,0.9920159680638724
ENPEP,0.0007074390335979,0.9540918163672656
RPS6KA4,0.0007074390335979,0.9281437125748504
SLC6A9,0.0007074390335979,0.846307385229541
FLJ16779,0.0007074390335979,0.9740518962075848
KCNB1,0.0007074390335979,0.8882235528942116
TMEM41A,0.0007074390335979,0.9560878243512974
KIRREL3,0.0007074390335979,0.9301397205588824
HKDC1,0.0007074390335979,0.9201596806387226
MEST,0.0007074390335979,0.9600798403193612
CD3G,0.0007074390335979,1.0
GPR160,0.0007074390335979,0.8822355289421158
NNMT,0.0007074390335979,0.9321357285429142
APOM,0.0007074390335979,0.940119760479042
RP11-391J2.3,0.0007074390335979,0.9500998003992016
AC058791.1,0.0007074390335979,0.9201596806387226
AP000593.7,0.0007074390335979,0.9321357285429142
AC008154.4,0.0007074390335979,0.9640718562874252
TPCN2,0.0007074390335979,0.9301397205588824
TTLL9,0.0007074390335979,0.9301397205588824
RP11-703C10.1,0.0007074390335979,0.9161676646706588
RBM4,0.0007074390335979,0.998003992015968
CSTL1,0.0007074390335979,0.9301397205588824
CDC42EP2,0.0007074390335979,0.9101796407185628
ZBTB7B,0.0007074390335979,0.8942115768463074
PRLR,0.0007074390335979,0.8962075848303394
RP11-278C7.4,0.0007074390335979,1.0
RP11-542B15.1,0.0007074390335979,0.7325349301397206
CTC-503K11.2,0.0007074390335979,0.9321357285429142
RP11-246K15.1,0.0007074390335979,0.9660678642714572
PCDHGB6,0.0007074390335979,0.8782435129740519
RP11-894J14.5,0.0007074390335979,0.9560878243512974
SPAG11A,0.0007074390335979,0.8982035928143712
TCEB3-AS1,0.0007074390335979,0.9520958083832336
ABLIM3,0.0007074390335979,0.9121756487025948
GRPEL2,0.0007074390335979,0.9121756487025948
FKBP5,0.0007074390335979,0.8502994011976048
TTTY18,0.0007074390335979,0.9281437125748504
RP11-202G11.2,0.0007074390335979,0.9221556886227544
MFAP3,0.0007074390335979,0.9660678642714572
CTC-248O19.1,0.0007074390335979,0.8962075848303394
MORC4,0.0007074390335979,0.8642714570858283
FAM199X,0.0007074390335979,0.9141716566866268
PGAM4,0.0007074390335979,0.9261477045908184
RP11-328J6.1,0.0007074390335979,0.9181636726546906
C12orf42,0.0007074390335979,0.9481037924151696
CREG1,0.0007074390335979,0.8962075848303394
ZNF347,0.0007074390335979,0.9121756487025948
ERVV-2,0.0007074390335979,0.8942115768463074
AP2A1,0.0007074390335979,0.998003992015968
EPB41,0.0007074390335979,0.9760479041916168
IGSF11,0.0007074390335979,0.934131736526946
DAB2,0.0007074390335979,0.908183632734531
RP11-384F7.1,0.0007074390335979,0.9021956087824352
MNX1-AS1,0.0007074390335979,0.934131736526946
AGO3,0.0007074390335979,0.9321357285429142
IFT74-AS1,0.0007074390335979,1.0
RP11-73M7.6,0.0007074390335979,1.0
S100Z,0.0007074390335979,0.9860279441117764
RP11-35G22.1,0.0007074390335979,0.942115768463074
KCNJ14,0.0007074390335979,0.9920159680638724
RP11-99H20.1,0.0007074390335979,0.9880239520958084
ALDH16A1,0.0007074390335979,0.9481037924151696
CPOX,0.0007074390335979,0.9321357285429142
RP11-475O23.2,0.0007074390335979,0.8223552894211577
FGF12-AS2,0.0007074390335979,0.942115768463074
MTSS1L,0.0007074390335979,0.9560878243512974
GLIDR,0.0007074390335979,0.7485029940119761
AF003625.3,0.0007074390335979,0.6327345309381237
LINC01093,0.0007074390335979,0.4550898203592814
LA16c-359F1.1,0.0007074390335979,0.7704590818363274
AC092667.2,0.0007074390335979,0.9660678642714572
RP11-284A20.1,0.0007074390335979,0.9760479041916168
ZNF14,0.0007074390335979,0.9441117764471058
ATF6,0.0007074390335979,0.9740518962075848
SUSD5,0.0007074390335979,0.5708582834331337
RBM20,0.0007074390335979,0.940119760479042
PRELID3A,0.0007074390335979,0.8203592814371258
LINC00939,0.0007074390335979,0.9101796407185628
GLIPR1,0.0007074390335979,0.9900199600798404
RP11-834C11.8,0.0007074390335979,0.9500998003992016
AL138706.2,0.0007074390335979,0.998003992015968
ALCAM,0.0007074390335979,0.9241516966067864
RP11-685A21.1,0.0007074390335979,0.9840319361277444
GS1-251I9.3,0.0007074390335979,0.9920159680638724
ALOX15,0.0007074390335979,0.9640718562874252
RP11-267C16.1,0.0007074390335979,0.9920159680638724
HIST1H4G,0.0007074390335979,0.9660678642714572
XXbac-BPG181M17.6,0.0007074390335979,0.9720558882235528
KLF16,0.0007074390335979,0.994011976047904
EMILIN2,0.0007074390335979,0.9920159680638724
RP11-360I2.1,0.0007074390335979,0.9540918163672656
ISYNA1,0.0007074390335979,0.9321357285429142
AC114763.1,0.0007074390335979,0.9820359281437124
RP11-314A20.2,0.0007074390335979,0.9221556886227544
OR8B12,0.0007074390335979,0.9900199600798404
MLF1,0.0007074390335979,0.940119760479042
ZXDC,0.0007074390335979,0.9820359281437124
FRG2B,0.0007074390335979,0.998003992015968
FAM138E,0.0007074390335979,0.996007984031936
POC1A,0.0007074390335979,0.9740518962075848
MRPS5,0.0007074390335979,0.9740518962075848
RP11-276E17.2,0.0007074390335979,0.9900199600798404
SKA1,0.0007074390335979,0.9880239520958084
CIB2,0.0007074390335979,0.9600798403193612
ISY1,0.0007074390335979,0.9520958083832336
TMEM53,0.0007074390335979,0.9500998003992016
CDH12,0.0007074390335979,0.942115768463074
CTAGE6,0.0007074390335979,0.9680638722554892
TM2D1,0.0007074390335979,0.9221556886227544
RP11-315A16.1,0.0007074390335979,0.9321357285429142
TRGVA,0.0007074390335979,0.9880239520958084
VAMP8,0.0007074390335979,0.9700598802395208
CREBBP,0.0007074390335979,0.9441117764471058
MAP3K9,0.0007074390335979,0.9121756487025948
RP11-476H24.1,0.0007074390335979,0.9281437125748504
CCDC127,0.0007074390335979,0.9241516966067864
FAM105A,0.0007074390335979,0.9580838323353292
RP11-664H17.1,0.0007074390335979,0.9101796407185628
CTD-2083E4.6,0.0007074390335979,0.994011976047904
DLEC1,0.0007074390335979,0.9600798403193612
PICK1,0.0007074390335979,0.8762475049900199
RP11-146N18.1,0.0007074390335979,0.942115768463074
RP11-989E6.3,0.0007074390335979,0.9600798403193612
IGLV2-33,0.0007074390335979,0.8942115768463074
DESI2,0.0007074390335979,0.9760479041916168
ZDHHC15,0.0007074390335979,0.9321357285429142
SRSF9,0.0007074390335979,0.9640718562874252
CTB-12O2.1,0.0007074390335979,0.467065868263473
SCUBE3,0.0007074390335979,0.9461077844311376
RP11-56N19.5,0.0007074390335979,0.9261477045908184
RP11-628O18.1,0.0007074390335979,0.9780439121756488
TMEM110,0.0007074390335979,0.9461077844311376
STX8,0.0007074390335979,0.9580838323353292
RP1-56K13.2,0.0007074390335979,0.9520958083832336
SOX11,0.0007074390335979,0.9161676646706588
RP11-115J16.1,0.0007074390335979,0.9620758483033932
RP5-940F7.2,0.0007074390335979,0.8862275449101796
RP11-156K13.3,0.0007074390335979,0.9760479041916168
FRK,0.0007074390335979,0.9461077844311376
LIG4,0.0007074390335979,0.942115768463074
NFAM1,0.0007074390335979,0.9121756487025948
RP11-960L18.1,0.0007074390335979,0.8882235528942116
ADCK3,0.0007074390335979,0.8782435129740519
OTUD6B-AS1,0.0007074390335979,0.9441117764471058
KB-1930G5.4,0.0007074390335979,0.996007984031936
RP11-1C8.6,0.0007074390335979,0.9041916167664672
TXNL4B,0.0007074390335979,0.998003992015968
RP11-431D12.1,0.0007074390335979,0.9580838323353292
MIA3,0.0007074390335979,0.9461077844311376
CPE,0.0007074390335979,0.9301397205588824
VPS36,0.0007074390335979,0.9041916167664672
RP11-276H7.2,0.0007074390335979,0.9560878243512974
KRT72,0.0007074390335979,0.8962075848303394
RING1,0.0007074390335979,1.0
LINC01431,0.0007074390335979,0.9161676646706588
ABCA4,0.0007074390335979,0.9141716566866268
CTD-2555I5.1,0.0007074390335979,0.8702594810379242
AC007556.3,0.0007074390335979,0.8842315369261478
AC093381.2,0.0007074390335979,0.9580838323353292
MGAM,0.0007074390335979,0.9041916167664672
AC092192.1,0.0007074390335979,0.8962075848303394
LY75,0.0007074390335979,0.9181636726546906
ODF3B,0.0007074390335979,0.9261477045908184
RP11-317N8.3,0.0007074390335979,0.940119760479042
AC023469.1,0.0007074390335979,0.9261477045908184
RP11-867G23.4,0.0007074390335979,0.9161676646706588
RP11-145G20.1,0.0007074390335979,0.9221556886227544
REM1,0.0007074390335979,0.9481037924151696
SPAG16,0.0007074390335979,0.934131736526946
QRICH2,0.0007074390335979,0.9580838323353292
HYOU1,0.0007074390335979,0.9580838323353292
AC007557.5,0.0007074390335979,0.942115768463074
LCOR,0.0007074390335979,0.9041916167664672
TRAPPC4,0.0007074390335979,0.9560878243512974
SRP68,0.0007074390335979,0.9560878243512974
RP11-535C7.1,0.0007074390335979,0.93812375249501
HIST2H2AA3,0.0007074390335979,0.9560878243512974
ERO1A,0.0007074390335979,0.9580838323353292
CSN3,0.0007074390335979,0.9500998003992016
GFI1,0.0007074390335979,0.9500998003992016
TRMT112,0.0007074390335979,0.9301397205588824
UBE2Q1,0.0007074390335979,0.9241516966067864
LAMB3,0.0007074390335979,0.9880239520958084
CTD-2026K11.2,0.0007074390335979,0.9680638722554892
ALKBH7,0.0007074390335979,0.9461077844311376
DCAF4,0.0007074390335979,0.942115768463074
PAPLN,0.0007074390335979,0.9461077844311376
ROMO1,0.0007074390335979,0.8902195608782435
PCGEM1,0.0007074390335979,0.9560878243512974
SLIRP,0.0007074390335979,0.9301397205588824
XXbac-BPGBPG55C20.1,0.0007074390335979,0.8962075848303394
RP11-507B12.2,0.0007074390335979,0.8842315369261478
TRIM46,0.0007074390335979,0.9181636726546906
SKA2,0.0007074390335979,0.8782435129740519
RP11-554I8.1,0.0007074390335979,0.9780439121756488
RP11-397C18.2,0.0007074390335979,0.9560878243512974
HSD17B12,0.0007074390335979,0.93812375249501
RP11-673E1.4,0.0007074390335979,0.942115768463074
MAP3K7,0.0007074390335979,0.7305389221556886
SIN3B,0.0007074390335979,1.0
RP11-753H16.5,0.0007074390335979,1.0
RP11-80H8.3,0.0007074390335979,0.7365269461077845
RP11-676J12.7,0.0007074390335979,0.994011976047904
IPO7,0.0007074390335979,0.9900199600798404
VASP,0.0007074390335979,0.9600798403193612
TTC37,0.0007074390335979,1.0
FOXI2,0.0007074390335979,0.996007984031936
VSTM1,0.0007074390335979,1.0
LINC01036,0.0007074390335979,0.9820359281437124
UPF3A,0.0007074390335979,0.996007984031936
CTD-2199O4.1,0.0007074390335979,0.9580838323353292
NFE2L3,0.0007074390335979,0.9121756487025948
DNAH1,0.0007074390335979,0.9800399201596808
RP11-150O12.2,0.0007074390335979,0.9880239520958084
AC010890.1,0.0007074390335979,0.9800399201596808
AC005355.2,0.0007074390335979,0.9261477045908184
LINC01605,0.0007074390335979,0.9161676646706588
B4GALT7,0.0007074390335979,0.5588822355289421
RP11-770E5.1,0.0007074390335979,0.5988023952095808
CTD-2012K14.3,0.0007074390335979,0.934131736526946
GP5,0.0007074390335979,0.9201596806387226
FBXO18,0.0007074390335979,0.8882235528942116
WDYHV1,0.0007074390335979,0.8862275449101796
VCL,0.0007074390335979,0.9540918163672656
OR56B1,0.0007074390335979,0.9141716566866268
LAMB4,0.0007074390335979,0.942115768463074
PRDX2,0.0007074390335979,0.9181636726546906
DDAH2,0.0007074390335979,0.9241516966067864
GJB5,0.0007074390335979,0.9560878243512974
TESK2,0.0007074390335979,0.8882235528942116
GRM2,0.0007074390335979,0.467065868263473
NDN,0.0007074390335979,0.8882235528942116
RP1-231P7P.1,0.0007074390335979,0.9181636726546906
VPS13C,0.0007074390335979,0.934131736526946
GS1-393G12.12,0.0007074390335979,0.9261477045908184
RP11-154H12.3,0.0007074390335979,0.906187624750499
TRAF5,0.0007074390335979,0.9161676646706588
LPO,0.0007074390335979,0.9001996007984032
NAMPT,0.0007074390335979,0.9540918163672656
TMEM248,0.0007074390335979,0.9201596806387226
RP11-338E21.3,0.0007074390335979,1.0
RNASE7,0.0007074390335979,0.9840319361277444
MYO16,0.0007074390335979,1.0
SLC7A6,0.0007074390335979,1.0
CARD8-AS1,0.0007074390335979,0.996007984031936
WDFY3-AS1,0.0007074390335979,0.998003992015968
GTSE1,0.0007074390335979,1.0
SMYD4,0.0007074390335979,0.9780439121756488
AC004901.1,0.0007074390335979,1.0
TTTY5,0.0007074390335979,1.0
OR14A16,0.0007074390335979,1.0
CCDC69,0.0007074390335979,1.0
ZNF212,0.0007074390335979,0.93812375249501
RP11-86A5.1,0.0007074390335979,0.9520958083832336
JAKMIP2-AS1,0.0007074390335979,0.9321357285429142
RP11-260M2.1,0.0007074390335979,0.93812375249501
DEFA1,0.0007074390335979,0.872255489021956
LACE1,0.0007074390335979,0.9800399201596808
COX7A1,0.0007074390335979,0.9241516966067864
NPHP3-AS1,0.0007074390335979,0.942115768463074
RTKN,0.0007074390335979,1.0
CIAO1,0.0007074390335979,0.9880239520958084
CTD-2245F17.6,0.0007074390335979,0.9281437125748504
RP11-554A11.5,0.0007074390335979,0.908183632734531
ADAMTS2,0.0007074390335979,1.0
MEDAG,0.0007074390335979,0.9241516966067864
HLA-DOA,0.0007074390335979,0.9141716566866268
ATP8B1,0.0007074390335979,0.6387225548902196
FXYD2,0.0007074390335979,0.9740518962075848
FBXL19,0.0007074390335979,1.0
GNE,0.0007074390335979,0.6127744510978044
AQP4-AS1,0.0007074390335979,0.590818363273453
THRSP,0.0007074390335979,0.9680638722554892
TAS2R16,0.0007074390335979,0.9760479041916168
RP13-516M14.2,0.0007074390335979,0.934131736526946
IGHV1-58,0.0007074390335979,0.9221556886227544
STX6,0.0007074390335979,0.998003992015968
MED13,0.0007074390335979,0.9880239520958084
PWRN3,0.0007074390335979,0.7684630738522954
PACSIN3,0.0007074390335979,0.9760479041916168
CFAP99,2.5038576645619324e-18,0.998003992015968
FILIP1L,2.3084427053162273e-18,0.9740518962075848
XXYLT1-AS1,2.253471898105739e-18,0.936127744510978
FAM131B,2.253471898105739e-18,0.9900199600798404
RP11-478P10.1,2.0030861316495456e-18,0.9880239520958084
RP11-523L20.1,2.0030861316495456e-18,0.9141716566866268
RP11-763B22.6,1.3483686177272906e-18,0.9181636726546906
TP53TG3B,1.2519288322809662e-18,0.9001996007984032
AHSA1,1.2519288322809662e-18,0.9301397205588824
SPATA31D3,1.2519288322809662e-18,0.9301397205588824
KRTAP12-1,1.2519288322809662e-18,0.9620758483033932
