gene_id	gene_symbol	dtc_pc9_minus_h4006	pc9_dtc_effect	h4006_dtc_effect	pc9_dtec_effect	h4006_dtec_effect	absolute_dtc_branch_score	dtc_rank	branch
ENSG00000159873	CCDC117	0.6731571867135071	-1.136427937202098	-1.809585123915605	-1.448347342877788	-1.6817515854099416	0.6731571867135071	8889	PC9_adaptive_stress
ENSG00000101052	IFT52	-0.6729631179249724	1.0088235936184162	1.6817867115433887	1.5765347254926976	1.7095761866490717	0.6729631179249724	8890	H4006_replication
ENSG00000226696	LENG8-AS1	0.6726047757749187	1.6911609657060844	1.0185561899311657	1.7409874002072314	-0.8512417738912972	0.6726047757749187	8891	PC9_adaptive_stress
ENSG00000184292	TACSTD2	0.6725213614812142	1.8081405431514646	1.1356191816702503	1.8117098731250176	-1.7665818960048214	0.6725213614812142	8892	PC9_adaptive_stress
ENSG00000141971	MVB12A	0.6722127968893439	-1.134302138308433	-1.806514935197777	-1.4622790626476792	-1.8143000001854377	0.6722127968893439	8893	PC9_adaptive_stress
ENSG00000179314	WSCD1	0.6719780805772757	-1.1143297801215803	-1.786307860698856	-1.7437485650006859	-1.764053621530779	0.6719780805772757	8894	PC9_adaptive_stress
ENSG00000152049	KCNE4	-0.6719688802428956	1.0177524994717753	1.6897213797146708	1.3768670119406359	1.7993420241425528	0.6719688802428956	8895	H4006_replication
ENSG00000117791	MARC2	0.6718456846814278	-0.9078215624346759	-1.5796672471161037	-0.3894232899808935	-1.814151552264636	0.6718456846814278	8896	PC9_adaptive_stress
ENSG00000115084	SLC35F5	0.671631612787079	1.4777525269525211	0.8061209141654422	1.6983249332395578	-0.37979079795194337	0.671631612787079	8897	PC9_adaptive_stress
ENSG00000256040	PAPPA-AS1	-0.6712508927558978	-0.388243677330543	0.2830072154253548	-0.45526984898139367	1.4103127495078331	0.6712508927558978	8898	H4006_replication
ENSG00000162571	TTLL10	-0.6711316972466856	1.093930423066647	1.7650621203133325	1.2753621873028527	-1.088548090671983	0.6711316972466856	8899	H4006_replication
ENSG00000118900	UBN1	0.6704413254196551	-1.0004407762009793	-1.6708821016206343	-1.0513364673480612	-1.522375756832992	0.6704413254196551	8900	PC9_adaptive_stress
ENSG00000239881	RPS27P25	0.6703246082702365	0.6085806194501845	-0.06174398882005207	1.2325072178376146	0.5138569636491507	0.6703246082702365	8901	PC9_adaptive_stress
ENSG00000104341	LAPTM4B	0.66983587295588	-1.0195523256803516	-1.6893881986362316	-1.347085358427925	-1.6003361725029785	0.66983587295588	8902	PC9_adaptive_stress
ENSG00000227321	MTND4P15	0.6694362997875064	1.278016919237691	0.6085806194501845	1.2909944487358054	-0.816496580927726	0.6694362997875064	8903	PC9_adaptive_stress
ENSG00000165511	C10orf25	0.6692184243138253	1.577940389421998	0.9087219651081728	1.7326167044974679	1.0484312134991922	0.6692184243138253	8904	PC9_adaptive_stress
ENSG00000089163	SIRT4	-0.6688051912035264	0.7695874625060892	1.4383926537096157	0.6626322312304045	0.9544417744151991	0.6688051912035264	8905	H4006_replication
ENSG00000262943	ALOX12P2	-0.6685807292250161	1.1293330616322512	1.7979137908572673	1.1701917046772994	1.4652607709488836	0.6685807292250161	8906	H4006_replication
ENSG00000182134	TDRKH	0.6682119168225671	-1.1480659522050072	-1.8162778690275743	-0.443470786325713	-1.8030648634101571	0.6682119168225671	8907	PC9_adaptive_stress
ENSG00000179909	ZNF154	-0.6676932459171241	0.9153450895064077	1.5830383354235318	1.7198499254473472	1.116287055436064	0.6676932459171241	8908	H4006_replication
ENSG00000127884	ECHS1	0.6676781696070719	-0.8901357767484548	-1.5578139463555267	-0.985709922441338	-1.7357115555262372	0.6676781696070719	8909	PC9_adaptive_stress
ENSG00000178209	PLEC	0.6673916869208831	-1.1377123735429455	-1.8051040604638287	-1.1322402847386783	-0.16070775241789692	0.6673916869208831	8910	PC9_adaptive_stress
ENSG00000224843	LINC00240	0.6670223284193635	1.587842131846886	0.9208198034275226	1.6411847806289614	0.024414194846520333	0.6670223284193635	8911	PC9_adaptive_stress
ENSG00000274276	CBSL	0.666333098981859	-1.114686067380135	-1.781019166361994	-1.114686067380135	-1.8100607603198102	0.666333098981859	8912	PC9_adaptive_stress
ENSG00000227471	AKR1B15	0.6656651653745953	1.8209110402829323	1.155245874908337	1.8232159536805428	0.24081448535285127	0.6656651653745953	8913	PC9_adaptive_stress
ENSG00000089006	SNX5	0.6655187662756301	-1.1347932281411302	-1.8003119944167603	-0.5424602104894929	-1.5068240039223508	0.6655187662756301	8914	PC9_adaptive_stress
ENSG00000109107	ALDOC	0.6650964218179418	-1.1582135356071135	-1.8233099574250553	1.37066262689221	-1.7563821825624213	0.6650964218179418	8915	PC9_adaptive_stress
ENSG00000142686	C1orf216	-0.6650896402736748	1.1517793876156617	1.8168690278893365	0.7375391102044033	1.8156689032334115	0.6650896402736748	8916	H4006_replication
ENSG00000140694	PARN	0.6645525322924526	-0.9738261569875339	-1.6383786892799865	-0.2399575834021333	-1.6196737388600768	0.6645525322924526	8917	PC9_adaptive_stress
ENSG00000164181	ELOVL7	-0.6643288557237566	-0.5896944340930325	0.07463442163072408	0.8359318909341297	-1.7994604851396567	0.6643288557237566	8918	H4006_replication
ENSG00000232901	CYCSP10	-0.6643195161033764	0.6266749326324295	1.2909944487358058	0.7670174898624517	0.19802390799854025	0.6643195161033764	8919	H4006_replication
ENSG00000226002	GTF2IP14	0.6639511711976841	1.2725317906478686	0.6085806194501845	1.2959352697715967	0.6085806194501845	0.6639511711976841	8920	PC9_adaptive_stress
ENSG00000127603	MACF1	0.6639437651978974	0.06232974557343818	-0.6016140196244593	-0.08974563208397099	1.6035175828326134	0.6639437651978974	8921	PC9_adaptive_stress
ENSG00000155959	VBP1	-0.6637380894454314	-1.6633274070450002	-0.9995893175995687	-1.5384535749818324	1.5876311522733209	0.6637380894454314	8922	H4006_replication
ENSG00000173295	FAM86B3P	-0.6636643246267242	1.0905161914272297	1.7541805160539539	0.8525213307457067	-1.2857406709191748	0.6636643246267242	8923	H4006_replication
ENSG00000115419	GLS	-0.6636458626398223	1.065781365841192	1.7294272284810144	1.3362631228897515	1.810694541715561	0.6636458626398223	8924	H4006_replication
ENSG00000214826	DDX12P	-0.6634367967387726	1.0974288362435112	1.7608656329822838	0.8535842939130956	1.7524677884337887	0.6634367967387726	8925	H4006_replication
ENSG00000215183	MSMP	0.6633906262116227	-1.1587475273822214	-1.8221381535938441	-1.556925289734091	-1.5975412287563913	0.6633906262116227	8926	PC9_adaptive_stress
ENSG00000278156	TSC22D1-AS1	-0.6631695747134116	0.9049208317207558	1.5680904064341674	0.5083403952910837	0.9637460222904783	0.6631695747134116	8927	H4006_replication
ENSG00000155660	PDIA4	0.6620945039998738	-1.1109932647467444	-1.7730877687466182	-1.219378334467606	-1.068329641779236	0.6620945039998738	8928	PC9_adaptive_stress
ENSG00000162869	PPP1R21	-0.6613420476034204	1.1344290132314372	1.7957710608348576	1.398402900975949	1.8093293732998923	0.6613420476034204	8929	H4006_replication
ENSG00000197724	PHF2	-0.6607805239613231	-0.3130180150729797	0.3477625088883434	-0.30510526263692195	-1.120200801534316	0.6607805239613231	8930	H4006_replication
ENSG00000258405	ZNF578	0.6604322684053647	1.385745592673158	0.7253133242677934	1.5993855864125297	0.7266856433741357	0.6604322684053647	8931	PC9_adaptive_stress
ENSG00000172296	SPTLC3	0.6599951560081541	1.7648158349629324	1.1048206789547783	1.8007301815636323	1.5750045447116667	0.6599951560081541	8932	PC9_adaptive_stress
ENSG00000132692	BCAN	-0.659558951614152	0.7337987539259165	1.3933577055400685	-0.9619576038711126	1.0923162378995115	0.659558951614152	8933	H4006_replication
ENSG00000147419	CCDC25	0.6595260091438058	-1.1244627871226944	-1.7839887962665002	-0.22902707792164753	-1.5326912412078395	0.6595260091438058	8934	PC9_adaptive_stress
ENSG00000162989	KCNJ3	-0.6594826104550597	0.6085262477388194	1.268008858193879	-1.2909879843656293	0.8164965809277259	0.6594826104550597	8935	H4006_replication
ENSG00000237766	GGTA2P	-0.6594282387436946	0.6085806194501845	1.268008858193879	1.2088557324500429	0.8164965809277258	0.6594282387436946	8936	H4006_replication
ENSG00000173540	GMPPB	-0.65931503438285	1.1438047037572043	1.8031197381400543	0.9970108676117159	1.6402534593101088	0.65931503438285	8937	H4006_replication
ENSG00000144619	CNTN4	0.6592163171012159	0.7814282862794555	0.12221196917823965	0.732219676747076	-0.2145201297171021	0.6592163171012159	8938	PC9_adaptive_stress
ENSG00000089022	MAPKAPK5	0.6590100516297284	-1.0069113820299256	-1.665921433659654	-0.4005887342033847	-1.2817976367388941	0.6590100516297284	8939	PC9_adaptive_stress
ENSG00000124217	MOCS3	-0.6587128730145837	1.1637009809781151	1.8224138539926988	1.4299281108003372	1.743847263829721	0.6587128730145837	8940	H4006_replication
ENSG00000103184	SEC14L5	-0.658502660350982	1.0992246489300455	1.7577273092810275	1.2493489451306425	-1.633309221893872	0.658502660350982	8941	H4006_replication
ENSG00000197747	S100A10	-0.65798336564065	1.1408134164716954	1.7987967821123454	1.4298095760294498	1.6675997798703919	0.65798336564065	8942	H4006_replication
ENSG00000212443	SNORA53	-0.6574655462189674	-1.4739621271466934	-0.816496580927726	-1.007532533830493	0.14282689148644173	0.6574655462189674	8943	H4006_replication
ENSG00000187010	RHD	0.6574129832894933	1.5579412628167735	0.9005282795272802	1.4673114969808005	1.0194402062356416	0.6574129832894933	8944	PC9_adaptive_stress
ENSG00000168772	CXXC4	-0.6566835631958189	0.0	0.6566835631958189	-0.8164965809277259	1.409899948233066	0.6566835631958189	8945	H4006_replication
ENSG00000101190	TCFL5	-0.6564910778225044	-0.1745713852150513	0.48191969260745304	0.5911707327941236	1.3456334615542245	0.6564910778225044	8946	H4006_replication
ENSG00000112320	SOBP	-0.6561633623640737	0.6970299386102086	1.3531933009742823	0.7745302538840819	1.1271479928804138	0.6561633623640737	8947	H4006_replication
ENSG00000166596	CFAP52	-0.6561612597778792	0.816496580927726	1.4726578407056052	1.26584265649636	0.7858005016489964	0.6561612597778792	8948	H4006_replication
ENSG00000136521	NDUFB5	-0.6561082141245265	-0.4186797877758668	0.23742842634865963	0.3928528588433976	-0.4725907668281504	0.6561082141245265	8949	H4006_replication
ENSG00000019186	CYP24A1	0.6555111527723079	-1.1255762366349011	-1.781087389407209	1.594827884750317	1.317305271846262	0.6555111527723079	8950	PC9_adaptive_stress
ENSG00000198496	NBR2	0.6553172651568164	1.6507826947221158	0.9954654295652994	1.6077016274773062	0.5332486097173352	0.6553172651568164	8951	PC9_adaptive_stress
ENSG00000186583	SPATC1	-0.6550592012048604	0.8164965809277258	1.4715557821325862	0.816496580927726	0.19802390799854025	0.6550592012048604	8952	H4006_replication
ENSG00000219163	HMGB1P20	-0.654708907023358	-1.4159914856846394	-0.7612825786612814	-1.0949393915466756	-0.8164965809277263	0.654708907023358	8953	H4006_replication
ENSG00000234616	JRK	-0.6546652810394273	1.1674362999233425	1.8221015809627699	-0.5416507915588552	1.806510997930904	0.6546652810394273	8954	H4006_replication
ENSG00000137842	TMEM62	0.654619252366011	-1.1588839485043718	-1.8135032008703829	-1.156215291963698	-1.7278252289929	0.654619252366011	8955	PC9_adaptive_stress
ENSG00000174808	BTC	-0.6538885111916448	1.1252288817829625	1.7791173929746074	1.578039617194361	1.559046415375056	0.6538885111916448	8956	H4006_replication
ENSG00000126391	FRMD8	0.653778466379566	1.7010301235657201	1.047251657186154	1.639572560293527	1.489365476474896	0.653778466379566	8957	PC9_adaptive_stress
ENSG00000180667	YOD1	-0.6535709971784391	-1.4471948486288055	-0.7936238514503664	-0.9776273948155862	-0.04898348073549541	0.6535709971784391	8958	H4006_replication
ENSG00000274933	TBC1D3I	0.6534279041114106	1.2963235288705932	0.6428956247591826	1.1503269792411557	-0.8143838818326163	0.6534279041114106	8959	PC9_adaptive_stress
ENSG00000155636	RBM45	-0.6533949850641032	1.1177344776242784	1.7711294626883816	1.2730355705611198	1.7312805967192593	0.6533949850641032	8960	H4006_replication
ENSG00000109046	WSB1	-0.6530073624914012	1.1603618834412595	1.8133692459326607	1.7847716543610315	1.7972320774708335	0.6530073624914012	8961	H4006_replication
ENSG00000124701	APOBEC2	0.6523401019852032	0.7249773465637745	0.07263724457857135	1.3572110740538161	-0.1056417169312797	0.6523401019852032	8962	PC9_adaptive_stress
ENSG00000157036	EXOG	-0.6519678258482757	1.1505808297752338	1.8025486556235095	1.0567992928723418	1.74134912087345	0.6519678258482757	8963	H4006_replication
ENSG00000088179	PTPN4	0.6518027942789494	-0.7818897174302827	-1.433692511709232	0.8190681736839571	-1.4965558261952716	0.6518027942789494	8964	PC9_adaptive_stress
ENSG00000180440	SERTM1	0.6506360771026589	1.79099916632625	1.140363089223591	1.79099916632625	-1.3097541190111595	0.6506360771026589	8965	PC9_adaptive_stress
ENSG00000177181	RIMKLA	0.6506037238276945	-0.8997367444150404	-1.5503404682427349	-1.1897860815554244	-1.7415673139730656	0.6506037238276945	8966	PC9_adaptive_stress
ENSG00000175893	ZDHHC21	-0.6504782773259103	1.1380791702305535	1.7885574475564638	1.6630293471213236	1.6731349140606961	0.6504782773259103	8967	H4006_replication
ENSG00000189241	TSPYL1	-0.6498183179056372	1.1208170772730957	1.7706353951787328	0.848191882142378	1.7854336494246965	0.6498183179056372	8968	H4006_replication
ENSG00000136807	CDK9	0.6492547692655333	-1.000322262427322	-1.6495770316928553	-0.7645364730801797	-1.7336128509498399	0.6492547692655333	8969	PC9_adaptive_stress
ENSG00000082068	WDR70	-0.6492296437965459	1.0410076392621863	1.6902372830587322	1.4902065703398097	1.5757234707698395	0.6492296437965459	8970	H4006_replication
ENSG00000235919	ASH1L-AS1	-0.6490394799109105	1.0388415840853684	1.687881063996279	1.677838048136781	1.4105700448800729	0.6490394799109105	8971	H4006_replication
ENSG00000231345	BEND3P1	0.649020541486296	1.7508751888850886	1.1018546473987927	1.7870203835366278	1.1464927494973445	0.649020541486296	8972	PC9_adaptive_stress
ENSG00000063761	ADCK1	-0.6486983687609849	1.1728344017942134	1.8215327705551982	1.3360570749064915	1.8110955263315787	0.6486983687609849	8973	H4006_replication
ENSG00000079435	LIPE	0.6483919884819671	-1.164391286494899	-1.8127832749768662	-1.1820386399275935	-1.7586766712655755	0.6483919884819671	8974	PC9_adaptive_stress
ENSG00000084072	PPIE	0.6483841419044223	-1.125538571422454	-1.7739227133268762	-0.28111154766961055	-1.8028320828956863	0.6483841419044223	8975	PC9_adaptive_stress
ENSG00000186431	FCAR	-0.6483720699132294	1.011742365966565	1.6601144358797943	1.538300406330766	0.45283128955265106	0.6483720699132294	8976	H4006_replication
ENSG00000181467	RAP2B	-0.6483501815559212	1.0320494273100307	1.6803996088659519	-0.11036551959564933	1.6521648430120361	0.6483501815559212	8977	H4006_replication
ENSG00000123643	SLC36A1	-0.6483115655132645	1.1595951326147536	1.807906698128018	0.7915373586006849	1.781990535567536	0.6483115655132645	8978	H4006_replication
ENSG00000166483	WEE1	-0.6482975457983814	0.30023993992504605	0.9485374857234274	0.7317142702348154	1.754591203175802	0.6482975457983814	8979	H4006_replication
ENSG00000066056	TIE1	-0.6481751166304572	0.8410935848731433	1.4892687015036006	1.1072641475250569	-0.9658299497744138	0.6481751166304572	8980	H4006_replication
ENSG00000213639	PPP1CB	0.648140297184491	-1.0712443116198265	-1.7193846088043174	0.390714256013857	-1.6164131045126038	0.648140297184491	8981	PC9_adaptive_stress
ENSG00000259120	SMIM6	0.6476803996966657	1.4393281640075077	0.791647764310842	1.5587816585436998	-0.2182162729435722	0.6476803996966657	8982	PC9_adaptive_stress
ENSG00000160752	FDPS	0.6476406992056243	-1.141903987384408	-1.7895446865900322	-1.3188426360520704	-1.7420741520438565	0.6476406992056243	8983	PC9_adaptive_stress
ENSG00000111647	UHRF1BP1L	0.6475822949710361	-1.1758888710447533	-1.8234711660157894	-0.7496957676921915	-1.4121928917456723	0.6475822949710361	8984	PC9_adaptive_stress
ENSG00000157111	TMEM171	-0.6468871791588571	-1.8036535012509871	-1.15676632209213	-1.8017971651182407	-0.5264595078308757	0.6468871791588571	8985	H4006_replication
ENSG00000187688	TRPV2	-0.6466927849349027	-1.7570890514962971	-1.1103962665613945	-1.7571264242886007	1.7688406916038777	0.6466927849349027	8986	H4006_replication
ENSG00000104129	DNAJC17	0.6466764596755541	1.2134043501820706	0.5667278905065165	1.2430535440150636	1.489844262997789	0.6466764596755541	8987	PC9_adaptive_stress
ENSG00000163444	TMEM183A	0.6462723176767513	-1.0380693915160442	-1.6843417091927955	-0.5454050594933254	-1.7570767688154916	0.6462723176767513	8988	PC9_adaptive_stress
ENSG00000068831	RASGRP2	0.6456020515744925	-0.9243693534085469	-1.5699714049830393	0.3923674334645697	-1.4821459736231155	0.6456020515744925	8989	PC9_adaptive_stress
ENSG00000225766	DHRS4L1	0.6451500872364242	1.7152577548584351	1.070107667622011	1.8235033639755314	0.0953858160488282	0.6451500872364242	8990	PC9_adaptive_stress
ENSG00000161542	PRPSAP1	-0.6449935026477369	-1.65340793022895	-1.008414427581213	-1.4898656860290984	1.760647323249958	0.6449935026477369	8991	H4006_replication
ENSG00000135697	BCO1	0.6448608540779519	1.8245671932306882	1.1797063391527363	1.8251712903704707	0.5130024028938338	0.6448608540779519	8992	PC9_adaptive_stress
ENSG00000176125	UFSP1	-0.6447206033233197	1.066201234080303	1.7109218374036228	1.428579492490098	1.6243079095389628	0.6447206033233197	8993	H4006_replication
ENSG00000228221	LINC00578	0.6444525163048809	1.82560369872677	1.1811511824218892	1.823390010962906	1.5036578285118338	0.6444525163048809	8994	PC9_adaptive_stress
ENSG00000067900	ROCK1	0.6444282663512215	1.6522805570884196	1.007852290737198	1.7440407623583543	-0.4661865762663079	0.6444282663512215	8995	PC9_adaptive_stress
ENSG00000117174	ZNHIT6	0.6442594575650351	-0.910552870598079	-1.554812328163114	0.6376171251438321	-1.2355311542870528	0.6442594575650351	8996	PC9_adaptive_stress
ENSG00000248256	OCIAD1-AS1	0.6438639174638586	-0.1726326634638674	-0.816496580927726	-1.4800939771086723	-0.816496580927726	0.6438639174638586	8997	PC9_adaptive_stress
ENSG00000266210	RN7SL371P	-0.6436995827626286	0.6227549468315812	1.2664545295942098	0.8296929258964887	1.2909944487358054	0.6436995827626286	8998	H4006_replication
ENSG00000132017	DCAF15	-0.6436704638618915	-1.5882894895155895	-0.9446190256536979	-1.362251898077109	1.5558625298918516	0.6436704638618915	8999	H4006_replication
ENSG00000264204	AGAP7P	0.6431540535441989	1.3424026253797008	0.6992485718355019	1.2868000903552623	-0.09329375924452799	0.6431540535441989	9000	PC9_adaptive_stress
ENSG00000258967	HMGN1P3	-0.6430687251519753	1.1585293100473124	1.8015980351992877	1.5323110617290876	0.8164965809277259	0.6430687251519753	9001	H4006_replication
ENSG00000170248	PDCD6IP	0.6429533691297533	-0.9066925539110815	-1.5496459230408348	-0.14923295225205307	0.3266368681365929	0.6429533691297533	9002	PC9_adaptive_stress
ENSG00000123836	PFKFB2	-0.6424065555060259	1.064984545799259	1.707391101305285	1.5908513706911855	-1.4077862145780307	0.6424065555060259	9003	H4006_replication
ENSG00000167985	SDHAF2	0.6415914566478236	-1.0217424770784236	-1.6633339337262472	0.057177025792819546	-1.575738883129493	0.6415914566478236	9004	PC9_adaptive_stress
ENSG00000130158	DOCK6	0.6413770440603579	-1.0311234365343878	-1.6725004805947457	-0.5588591388128845	-1.489709688912484	0.6413770440603579	9005	PC9_adaptive_stress
ENSG00000100429	HDAC10	0.6411368640355138	1.5216244661367395	0.8804876021012257	1.6665992114145356	0.14075980563910795	0.6411368640355138	9006	PC9_adaptive_stress
ENSG00000134759	ELP2	0.6411286004108945	-1.124597792287401	-1.7657263926982956	-1.6049972325023787	-1.7794027438855395	0.6411286004108945	9007	PC9_adaptive_stress
ENSG00000067141	NEO1	0.6407195122624008	-0.9552525656965247	-1.5959720779589255	-0.27870474368530085	-1.5084486681751925	0.6407195122624008	9008	PC9_adaptive_stress
ENSG00000205277	MUC12	0.6406846813814706	1.8213186637846874	1.1806339824032168	1.8002420309392315	0.019170619275609126	0.6406846813814706	9009	PC9_adaptive_stress
ENSG00000065135	GNAI3	0.6402002390737729	-1.1540688716018133	-1.7942691106755861	-0.7542123405486317	-1.8082730153630875	0.6402002390737729	9010	PC9_adaptive_stress
ENSG00000231439	WASIR2	-0.6400073580312877	0.4788854416959863	1.118892799727274	0.6588447979572952	-0.15726052267071655	0.6400073580312877	9011	H4006_replication
ENSG00000137860	SLC28A2	0.6398750748700809	1.5040137215227904	0.8641386466527096	1.0052139151973334	1.4689657225672967	0.6398750748700809	9012	PC9_adaptive_stress
ENSG00000078081	LAMP3	0.6398462317073541	-1.1736152879773363	-1.8134615196846904	-1.0051318688791147	-1.4987295809035608	0.6398462317073541	9013	PC9_adaptive_stress
ENSG00000213558	HMGN2P32	0.6397575879323161	1.2373574609206779	0.5975998729883618	0.8164965809277258	-0.816496580927726	0.6397575879323161	9014	PC9_adaptive_stress
ENSG00000166343	MSS51	-0.6396809728055526	1.1777872443400685	1.8174682171456211	1.3630611857679023	1.7730326534223817	0.6396809728055526	9015	H4006_replication
ENSG00000083642	PDS5B	-0.6396428693837307	-0.8503389328010171	-0.21069606341728642	0.8532896844836961	0.16822668801090213	0.6396428693837307	9016	H4006_replication
ENSG00000149609	C20orf144	-0.6393746717131918	0.23844928482940914	0.8778239565426009	0.9171881401035031	1.0149245404640521	0.6393746717131918	9017	H4006_replication
ENSG00000230795	HLA-K	0.6386124403869029	-1.0307951510980222	-1.6694075914849251	1.0029506291367556	-1.5397930241209332	0.6386124403869029	9018	PC9_adaptive_stress
ENSG00000153560	UBP1	-0.6384180200478833	1.1728000970720274	1.8112181171199107	1.258933190333226	1.7730568802317543	0.6384180200478833	9019	H4006_replication
ENSG00000186615	KTN1-AS1	0.6378923774845646	-1.0460020999350288	-1.6838944774195934	-0.45715080369091	-1.748786064419551	0.6378923774845646	9020	PC9_adaptive_stress
ENSG00000205309	NT5M	0.6377261497306155	-1.1682217714803256	-1.805947921210941	-1.1100507834250315	-1.8229031924395547	0.6377261497306155	9021	PC9_adaptive_stress
ENSG00000133477	FAM83F	0.6376472085066824	1.7827421969283548	1.1450949884216723	1.7520841891269097	-1.448070332860207	0.6376472085066824	9022	PC9_adaptive_stress
ENSG00000217241	CBX3P9	-0.6376078400181886	0.22136519933165072	0.8589730393498394	-1.0050216072339528	-0.35828793898389427	0.6376078400181886	9023	H4006_replication
ENSG00000276293	PIP4K2B	0.6373963508535382	1.4002692079624526	0.7628728571089144	1.6051737125019385	1.802085810126849	0.6373963508535382	9024	PC9_adaptive_stress
ENSG00000118004	COLEC11	0.6372744271863544	1.4537710081140804	0.816496580927726	1.6599197266139143	-0.06878633731229182	0.6372744271863544	9025	PC9_adaptive_stress
ENSG00000214113	LYRM4	-0.6372396988673589	-1.2382930916821708	-0.601053392814812	-1.485999379903324	1.751454282980277	0.6372396988673589	9026	H4006_replication
ENSG00000197223	C1D	-0.6370789022203105	-1.6638447830736725	-1.026765880853362	-1.1263832478384637	-1.4201034546634985	0.6370789022203105	9027	H4006_replication
ENSG00000198160	MIER1	0.6369840496846559	1.4841717826596923	0.8471877329750364	1.7507853769911546	-0.9508174071553173	0.6369840496846559	9028	PC9_adaptive_stress
ENSG00000171189	GRIK1	-0.6367372567884244	0.8164965809277258	1.4532338377161502	0.816496580927726	0.19802390799854025	0.6367372567884244	9029	H4006_replication
ENSG00000244687	UBE2V1	-0.636531898177402	-1.4123710967764094	-0.7758391985990074	-1.0390634798098508	1.5231026017057667	0.636531898177402	9030	H4006_replication
ENSG00000023516	AKAP11	0.6363844837204414	0.4838327999909824	-0.15255168372945901	1.4164904350758603	0.027202277050919394	0.6363844837204414	9031	PC9_adaptive_stress
ENSG00000213290	PGK1P2	0.6358298775741562	1.1146699527113377	0.4788400751371816	1.1740913929081664	0.4788400751371816	0.6358298775741562	9032	PC9_adaptive_stress
ENSG00000242866	STRC	0.6356318366212126	1.7794257567180871	1.1437939200968745	1.8233329342407536	-1.0239574915770744	0.6356318366212126	9033	PC9_adaptive_stress
ENSG00000206531	CD200R1L	0.635515925355023	1.2440965448052075	0.6085806194501845	1.2440965448052075	0.788797750913302	0.635515925355023	9034	PC9_adaptive_stress
ENSG00000117602	RCAN3	-0.6351194286013966	1.0387066652665737	1.6738260938679703	1.5497753809597414	-0.6198813212304539	0.6351194286013966	9035	H4006_replication
ENSG00000148730	EIF4EBP2	-0.6351088755073806	1.162534780740586	1.7976436562479665	1.5374436469293284	1.7976698913323315	0.6351088755073806	9036	H4006_replication
ENSG00000201998	SNORA23	-0.6347431732321238	-1.4512397541598498	-0.816496580927726	-1.7443206831463685	-0.7442180202230575	0.6347431732321238	9037	H4006_replication
ENSG00000258952	SALRNA1	-0.6347431732321238	0.816496580927726	1.4512397541598498	0.5455499136825048	1.555050242198923	0.6347431732321238	9038	H4006_replication
ENSG00000151846	PABPC3	-0.6343428295063261	-0.6743149872510722	-0.03997215774474605	-0.672191496184541	0.19918807689846868	0.6343428295063261	9039	H4006_replication
ENSG00000100055	CYTH4	-0.6340662383843492	-1.6666103910063905	-1.0325441526220414	-1.6858628121275734	1.6499724254328194	0.6340662383843492	9040	H4006_replication
ENSG00000277157	HIST1H4D	-0.6337500130140692	0.18274656791365662	0.8164965809277258	0.6632871078521552	0.8164965809277258	0.6337500130140692	9041	H4006_replication
ENSG00000138032	PPM1B	0.6335715294517376	1.5512875083803896	0.9177159789286521	1.5878086371977058	0.7947691293258657	0.6335715294517376	9042	PC9_adaptive_stress
ENSG00000008853	RHOBTB2	-0.6333609589396405	-1.801662906021591	-1.1683019470819505	-1.7686941761559205	-0.8903990939682027	0.6333609589396405	9043	H4006_replication
ENSG00000139209	SLC38A4	-0.6332438703106511	0.6156168953088432	1.2488607656194943	1.675996799557955	1.634110908627617	0.6332438703106511	9044	H4006_replication
ENSG00000215114	UBXN2B	-0.6327356544877253	0.9448134409153887	1.577549095403114	1.4081783433532702	1.2928756806488493	0.6327356544877253	9045	H4006_replication
ENSG00000120370	GORAB	0.6321843018448645	1.7191178687622142	1.0869335669173497	1.7949813128566294	0.3766000402499987	0.6321843018448645	9046	PC9_adaptive_stress
ENSG00000175352	NRIP3	-0.6321824984216059	0.6071343617809143	1.2393168602025202	1.268569379624516	1.74210963053542	0.6321824984216059	9047	H4006_replication
ENSG00000147124	ZNF41	-0.6320759596077439	1.1183839578570725	1.7504599174648163	1.4968308498543323	1.7191071538520684	0.6320759596077439	9048	H4006_replication
ENSG00000196204	RNF216P1	0.6310358634848874	-0.4676215690682155	-1.0986574325531029	-0.6383888555506755	0.7321669690410879	0.6310358634848874	9049	PC9_adaptive_stress
ENSG00000241684	ADAMTS9-AS2	0.6305566280144479	-1.019435186944247	-1.649991814958695	-0.42949875878259014	-1.27664295351599	0.6305566280144479	9050	PC9_adaptive_stress
ENSG00000103995	CEP152	0.6305515687847774	0.6284145157458754	-0.0021370530389019553	1.1612685460731464	1.5519010718769302	0.6305515687847774	9051	PC9_adaptive_stress
ENSG00000231203	KRT8P10	-0.6300385325036364	-0.003335754810764054	0.6267027776928723	0.721406672029391	0.6085806194501845	0.6300385325036364	9052	H4006_replication
ENSG00000182196	ARL6IP4	0.6300373070301943	-1.0410686476963464	-1.6711059547265408	-1.11367620472392	-1.4999884388935936	0.6300373070301943	9053	PC9_adaptive_stress
ENSG00000263563	UBBP4	-0.6298506725728426	-1.6027736100837464	-0.9729229375109039	-1.5927085988295995	0.18405130499944433	0.6298506725728426	9054	H4006_replication
ENSG00000085433	WDR47	0.629666230490203	0.6822834575162869	0.05261722702608401	1.4680114839454412	-1.6160483721483212	0.629666230490203	9055	PC9_adaptive_stress
